name,n,n_squared,n_comparisons_total,n_comparisons_non_self,sum_scores_all,sum_scores_non_self,mean_score_all,mean_score_non_self,var_score_non_self,std_score_non_self,median_score_non_self,q25_score,q75_score,min_score,max_score,fraction_strong_binders,fraction_moderate_binders,fraction_weak_binders,log_n,sqrt_n,expected_random,enrichment_score,size_bin,z_score,effect_size,total_interactions,mean_score,std_score,median_score,high_score_interactions,medium_score_interactions,low_score_interactions,category
MGC_CANDIDATE_948,6,36,6,6,29.254,29.254,4.875666666666667,4.875666666666667,178.10834855555552,13.345723980195135,3.635,-2.327,7.093500000000001,-12.632,30.684,0.0,0.0,1.0,1.791759469228055,2.449489742783178,-30.0,-0.1625222222222222,small,2.6132465138962604,2.6132465138962604,6,4.875666666666667,13.345723980195135,3.635,0,0,6,KEGG_MGC
MGC_CANDIDATE_951,6,36,6,6,-493.376,-493.376,-82.22933333333333,-82.22933333333333,1119.106170222222,33.45304425941266,-81.739,-110.5365,-53.34275,-125.745,-40.14,0.8333333333333334,0.1666666666666666,0.0,1.791759469228055,2.449489742783178,-30.0,2.7409777777777777,small,-1.5612729570534556,-1.5612729570534556,6,-82.22933333333333,33.45304425941266,-81.739,5,1,0,KEGG_MGC
MGC_CANDIDATE_947,6,36,6,6,-219.381,-219.381,-36.5635,-36.5635,1637.5611962499995,40.46679127692236,-21.768,-67.20425,-6.452500000000001,-100.804,8.656,0.3333333333333333,0.0,0.6666666666666666,1.791759469228055,2.449489742783178,-30.0,1.218783333333333,small,-0.1621947229540551,-0.1621947229540551,6,-36.5635,40.46679127692236,-21.768,2,0,4,KEGG_MGC
MGC_CANDIDATE_819,20,400,20,20,-2214.506,-2214.506,-110.7253,-110.7253,1927.7581485100004,43.90624270545136,-116.2305,-138.68099999999998,-89.254,-181.073,3.486,0.9,0.05,0.05,2.995732273553991,4.47213595499958,-30.0,3.690843333333333,medium,-1.8385836506565207,-1.8385836506565207,20,-110.7253,43.90624270545136,-116.2305,18,1,1,KEGG_MGC
MGC_CANDIDATE_949,6,36,6,6,-536.736,-536.736,-89.456,-89.456,503.4682373333335,22.438097899183287,-83.94749999999999,-109.125,-68.41875,-121.302,-66.779,1.0,0.0,0.0,1.791759469228055,2.449489742783178,-30.0,2.981866666666667,small,-2.6497789726714807,-2.6497789726714807,6,-89.456,22.438097899183287,-83.94749999999999,6,0,0,KEGG_MGC
MGC_CANDIDATE_950,6,36,6,6,-527.02,-527.02,-87.83666666666666,-87.83666666666666,551.0928782222222,23.47536747789525,-94.393,-109.79875,-64.90225,-112.075,-56.153,1.0,0.0,0.0,1.791759469228055,2.449489742783178,-30.0,2.9278888888888885,small,-2.4637172014932887,-2.4637172014932887,6,-87.83666666666666,23.47536747789525,-94.393,6,0,0,KEGG_MGC
MGC_CANDIDATE_953,6,36,6,6,-455.084,-455.084,-75.84733333333332,-75.84733333333332,1049.800645555555,32.400627240156254,-84.939,-102.1505,-43.86025000000001,-113.875,-33.276,0.6666666666666666,0.3333333333333333,0.0,1.791759469228055,2.449489742783178,-30.0,2.5282444444444443,small,-1.4150137586383411,-1.4150137586383411,6,-75.84733333333332,32.400627240156254,-84.939,4,2,0,KEGG_MGC
MGC_CANDIDATE_952,6,36,6,6,5.558,5.558,0.9263333333333332,0.9263333333333332,489.7451142222222,22.13018558942112,6.7935,3.3735,11.11575,-46.288,23.469,0.0,0.1666666666666666,0.8333333333333334,1.791759469228055,2.449489742783178,-30.0,-0.0308777777777777,small,1.3974728412633388,1.3974728412633388,6,0.9263333333333332,22.13018558942112,6.7935,0,1,5,KEGG_MGC
MGC_CANDIDATE_957,6,36,6,6,-15.315,-15.315,-2.5525,-2.5525,290.7101939166667,17.050225626561858,-5.672000000000001,-17.892,14.609,-22.424,19.049,0.0,0.0,1.0,1.791759469228055,2.449489742783178,-30.0,0.0850833333333333,small,1.609802744031765,1.609802744031765,6,-2.5525,17.050225626561858,-5.672000000000001,0,0,6,KEGG_MGC
MGC_CANDIDATE_918,12,144,12,12,-902.095,-902.095,-75.17458333333333,-75.17458333333333,1318.6503524097222,36.31322558531151,-72.334,-100.45775,-40.75125,-147.814,-20.999,0.6666666666666666,0.25,0.0833333333333333,2.4849066497880004,3.4641016151377544,-30.0,2.505819444444444,medium,-1.2440256299238313,-1.2440256299238313,12,-75.17458333333333,36.31322558531151,-72.334,8,3,1,KEGG_MGC
MGC_CANDIDATE_958,6,36,6,6,-560.358,-560.358,-93.393,-93.393,386.6839206666666,19.664280324147807,-96.018,-109.6475,-80.35375,-117.627,-61.372,1.0,0.0,0.0,1.791759469228055,2.449489742783178,-30.0,3.1131,small,-3.223764051113182,-3.223764051113182,6,-93.393,19.664280324147807,-96.018,6,0,0,KEGG_MGC
MGC_CANDIDATE_961,6,36,6,6,-151.148,-151.148,-25.191333333333333,-25.191333333333333,764.9222655555556,27.657228088793637,-12.7505,-34.403,-10.613,-78.863,4.737,0.1666666666666666,0.1666666666666666,0.6666666666666666,1.791759469228055,2.449489742783178,-30.0,0.8397111111111111,small,0.1738665440812949,0.1738665440812949,6,-25.191333333333333,27.657228088793637,-12.7505,1,1,4,KEGG_MGC
MGC_CANDIDATE_960,6,36,6,6,-343.45400000000006,-343.45400000000006,-57.24233333333334,-57.24233333333334,720.8644918888889,26.848919752736588,-53.6015,-83.5735,-34.5345,-91.387,-23.121,0.5,0.3333333333333333,0.1666666666666666,1.791759469228055,2.449489742783178,-30.0,1.908077777777778,small,-1.0146528644064592,-1.0146528644064592,6,-57.24233333333334,26.848919752736588,-53.6015,3,2,1,KEGG_MGC
MGC_CANDIDATE_962,6,36,6,6,-729.4300000000001,-729.4300000000001,-121.57166666666669,-121.57166666666669,2247.7311232222223,47.410242809146446,-123.942,-155.41225,-92.9,-187.507,-45.584,0.8333333333333334,0.1666666666666666,0.0,1.791759469228055,2.449489742783178,-30.0,4.052388888888889,small,-1.9314743237088117,-1.9314743237088117,6,-121.57166666666669,47.410242809146446,-123.942,5,1,0,KEGG_MGC
MGC_CANDIDATE_814,20,400,20,20,-1305.697,-1305.697,-65.28484999999999,-65.28484999999999,1106.9438201275002,33.27076524709794,-62.3645,-91.989,-39.99975,-127.074,-7.436,0.6,0.3,0.1,2.995732273553991,4.47213595499958,-30.0,2.1761616666666663,medium,-1.0605361715591357,-1.0605361715591357,20,-65.28484999999999,33.27076524709794,-62.3645,12,6,2,KEGG_MGC
MGC_CANDIDATE_964,6,36,6,6,-385.968,-385.968,-64.32799999999999,-64.32799999999999,1473.8243740000005,38.39042034153834,-67.857,-98.5205,-26.70475,-111.694,-16.831,0.5,0.1666666666666666,0.3333333333333333,1.791759469228055,2.449489742783178,-30.0,2.1442666666666663,small,-0.8941814050120513,-0.8941814050120513,6,-64.32799999999999,38.39042034153834,-67.857,3,1,2,KEGG_MGC
MGC_CANDIDATE_965,6,36,6,6,-241.965,-241.965,-40.32749999999999,-40.32749999999999,1081.7563605833332,32.8900647701298,-29.074,-69.33125,-13.341,-87.332,-5.638,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.791759469228055,2.449489742783178,-30.0,1.3442499999999995,small,-0.3140005978151571,-0.3140005978151571,6,-40.32749999999999,32.8900647701298,-29.074,2,2,2,KEGG_MGC
MGC_CANDIDATE_836,20,400,20,20,-1604.078,-1604.078,-80.2039,-80.2039,2109.46242899,45.92888447360768,-78.84450000000001,-118.03475,-43.1615,-160.41,-13.854,0.7,0.1,0.2,2.995732273553991,4.47213595499958,-30.0,2.6734633333333333,medium,-1.0930790193445457,-1.0930790193445457,20,-80.2039,45.92888447360768,-78.84450000000001,14,2,4,KEGG_MGC
MGC_CANDIDATE_841,20,400,20,20,-572.6669999999999,-572.6669999999999,-28.63335,-28.63335,743.2504872275001,27.262620696248188,-36.34,-41.55925,-5.2285,-80.37,15.182,0.2,0.35,0.45,2.995732273553991,4.47213595499958,-30.0,0.954445,medium,0.0501290765560215,0.0501290765560215,20,-28.63335,27.262620696248188,-36.34,4,7,9,KEGG_MGC
MGC_CANDIDATE_851,20,400,20,20,-310.081,-310.081,-15.50405,-15.50405,359.33882514750013,18.956234466462483,-15.2705,-32.57125,0.3845,-44.496,13.605,0.0,0.4,0.6,2.995732273553991,4.47213595499958,-30.0,0.5168016666666667,medium,0.7647061986728612,0.7647061986728612,20,-15.50405,18.956234466462483,-15.2705,0,8,12,KEGG_MGC
MGC_CANDIDATE_916,12,144,12,12,-1591.312,-1591.312,-132.60933333333332,-132.60933333333332,2269.5716540555554,47.64002155809289,-143.498,-168.677,-115.15575,-185.089,-7.806,0.9166666666666666,0.0,0.0833333333333333,2.4849066497880004,3.4641016151377544,-30.0,4.42031111111111,medium,-2.153847332084225,-2.153847332084225,12,-132.60933333333332,47.64002155809289,-143.498,11,0,1,KEGG_MGC
MGC_CANDIDATE_970,6,36,6,6,-337.054,-337.054,-56.175666666666665,-56.175666666666665,630.7580862222221,25.114897694838856,-56.58,-62.17775,-43.5115,-101.741,-18.954,0.6666666666666666,0.1666666666666666,0.1666666666666666,1.791759469228055,2.449489742783178,-30.0,1.8725222222222224,small,-1.0422366431556598,-1.0422366431556598,6,-56.175666666666665,25.114897694838856,-56.58,4,1,1,KEGG_MGC
MGC_CANDIDATE_971,6,36,6,6,-519.707,-519.707,-86.61783333333334,-86.61783333333334,128.4034944722223,11.33152657289486,-86.659,-92.786,-77.52674999999999,-105.406,-71.672,1.0,0.0,0.0,1.791759469228055,2.449489742783178,-30.0,2.887261111111111,small,-4.996487716735699,-4.996487716735699,6,-86.61783333333334,11.33152657289486,-86.659,6,0,0,KEGG_MGC
MGC_CANDIDATE_967,6,36,6,6,-860.692,-860.692,-143.44866666666667,-143.44866666666667,2920.1555502222222,54.03846361826197,-143.3705,-180.81425,-106.16,-224.103,-62.796,1.0,0.0,0.0,1.791759469228055,2.449489742783178,-30.0,4.781622222222222,small,-2.0994058503974085,-2.0994058503974085,6,-143.44866666666667,54.03846361826197,-143.3705,6,0,0,KEGG_MGC
MGC_CANDIDATE_969,6,36,6,6,-305.906,-305.906,-50.98433333333333,-50.98433333333333,1139.8346635555556,33.761437522054,-48.715,-77.60749999999999,-30.35775,-98.161,1.162,0.5,0.3333333333333333,0.1666666666666666,1.791759469228055,2.449489742783178,-30.0,1.6994777777777776,small,-0.621547388781231,-0.621547388781231,6,-50.98433333333333,33.761437522054,-48.715,3,2,1,KEGG_MGC
MGC_CANDIDATE_966,6,36,6,6,-400.555,-400.555,-66.75916666666667,-66.75916666666667,95.53363647222224,9.77413098296837,-62.275,-74.0515,-58.92325,-82.669,-57.553,1.0,0.0,0.0,1.791759469228055,2.449489742783178,-30.0,2.225305555555556,small,-3.7608629074769206,-3.7608629074769206,6,-66.75916666666667,9.77413098296837,-62.275,6,0,0,KEGG_MGC
MGC_CANDIDATE_925,12,144,12,12,-984.428,-984.428,-82.03566666666667,-82.03566666666667,1805.2566208888888,42.48831157964374,-79.011,-96.25475,-45.9055,-183.143,-33.805,0.6666666666666666,0.3333333333333333,0.0,2.4849066497880004,3.4641016151377544,-30.0,2.7345222222222225,medium,-1.2247054479707091,-1.2247054479707091,12,-82.03566666666667,42.48831157964374,-79.011,8,4,0,KEGG_MGC
MGC_CANDIDATE_976,6,36,6,6,-245.879,-245.879,-40.97983333333333,-40.97983333333333,1125.4421704722222,33.54761050316732,-30.778,-61.74025,-14.67025,-98.318,-4.643,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.791759469228055,2.449489742783178,-30.0,1.3659944444444443,small,-0.327291069875057,-0.327291069875057,6,-40.97983333333333,33.54761050316732,-30.778,2,2,2,KEGG_MGC
MGC_CANDIDATE_977,6,36,6,6,118.131,118.131,19.6885,19.6885,119.60529091666668,10.936420388621986,17.6375,16.0875,26.18425,1.647,36.605,0.0,0.0,1.0,1.791759469228055,2.449489742783178,-30.0,-0.6562833333333333,small,4.543397038001103,4.543397038001103,6,19.6885,10.936420388621986,17.6375,0,0,6,KEGG_MGC
MGC_CANDIDATE_930,12,144,12,12,-2095.065,-2095.065,-174.58875,-174.58875,1847.3479120208333,42.98078538161946,-175.81,-206.9085,-155.45525,-250.273,-72.826,1.0,0.0,0.0,2.4849066497880004,3.4641016151377544,-30.0,5.819625,medium,-3.364032292947181,-3.364032292947181,12,-174.58875,42.98078538161946,-175.81,12,0,0,KEGG_MGC
MGC_CANDIDATE_986,6,36,6,6,-401.175,-401.175,-66.8625,-66.8625,1988.47491825,44.59231904992159,-73.86099999999999,-96.23025,-27.50225,-131.505,-6.212,0.6666666666666666,0.0,0.3333333333333333,1.791759469228055,2.449489742783178,-30.0,2.22875,small,-0.826655818432139,-0.826655818432139,6,-66.8625,44.59231904992159,-73.86099999999999,4,0,2,KEGG_MGC
MGC_CANDIDATE_978,6,36,6,6,83.65799999999999,83.65799999999999,13.942999999999998,13.942999999999998,153.75466066666667,12.399784702432,15.3185,12.17875,19.36125,-9.982,31.162,0.0,0.0,1.0,1.791759469228055,2.449489742783178,-30.0,-0.4647666666666666,small,3.54385185344237,3.54385185344237,6,13.942999999999998,12.399784702432,15.3185,0,0,6,KEGG_MGC
MGC_CANDIDATE_979,6,36,6,6,14.509999999999998,14.509999999999998,2.418333333333333,2.418333333333333,246.07887788888883,15.686901475080694,-0.2160000000000002,-10.964,15.80075,-16.107,24.456,0.0,0.0,1.0,1.791759469228055,2.449489742783178,-30.0,-0.0806111111111111,small,2.0665861505429373,2.0665861505429373,6,2.418333333333333,15.686901475080694,-0.2160000000000002,0,0,6,KEGG_MGC
MGC_CANDIDATE_982,6,36,6,6,-315.181,-315.181,-52.530166666666666,-52.530166666666666,1077.1317344722222,32.819685167170974,-43.317,-79.1185,-24.72875,-102.74,-16.222,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.791759469228055,2.449489742783178,-30.0,1.7510055555555557,small,-0.6864833270613835,-0.6864833270613835,6,-52.530166666666666,32.819685167170974,-43.317,2,2,2,KEGG_MGC
MGC_CANDIDATE_935,12,144,12,12,-1655.5499999999995,-1655.5499999999995,-137.96249999999998,-137.96249999999998,1005.99641375,31.717446520014818,-147.4065,-163.6205,-127.9405,-170.997,-73.081,1.0,0.0,0.0,2.4849066497880004,3.4641016151377544,-30.0,4.598749999999999,medium,-3.4038837247466267,-3.4038837247466267,12,-137.96249999999998,31.717446520014818,-147.4065,12,0,0,KEGG_MGC
MGC_CANDIDATE_933,12,144,12,12,-1127.745,-1127.745,-93.97875,-93.97875,798.6768063541666,28.26087058733624,-88.91499999999999,-115.74225,-67.01875,-151.06,-59.746,1.0,0.0,0.0,2.4849066497880004,3.4641016151377544,-30.0,3.1326249999999995,medium,-2.263863379660675,-2.263863379660675,12,-93.97875,28.26087058733624,-88.91499999999999,12,0,0,KEGG_MGC
MGC_CANDIDATE_989,6,36,6,6,-274.119,-274.119,-45.6865,-45.6865,804.3493042499998,28.361052594182745,-40.072,-56.136,-23.70725,-98.627,-15.605,0.5,0.1666666666666666,0.3333333333333333,1.791759469228055,2.449489742783178,-30.0,1.5228833333333334,small,-0.5531000638254705,-0.5531000638254705,6,-45.6865,28.361052594182745,-40.072,3,1,2,KEGG_MGC
MGC_CANDIDATE_980,6,36,6,6,-464.943,-464.943,-77.49050000000001,-77.49050000000001,1546.4833535833332,39.325352555105376,-85.6345,-105.505,-62.203,-123.463,-3.69,0.8333333333333334,0.0,0.1666666666666666,1.791759469228055,2.449489742783178,-30.0,2.583016666666667,small,-1.207630622852092,-1.207630622852092,6,-77.49050000000001,39.325352555105376,-85.6345,5,0,1,KEGG_MGC
MGC_CANDIDATE_857,20,400,20,20,-838.4819999999999,-838.4819999999999,-41.9241,-41.9241,2510.94987139,50.10937907607717,-22.9755,-82.34825000000001,2.54375,-145.278,22.822,0.45,0.05,0.5,2.995732273553991,4.47213595499958,-30.0,1.3974699999999998,medium,-0.2379614399511229,-0.2379614399511229,20,-41.9241,50.10937907607717,-22.9755,9,1,10,KEGG_MGC
MGC_CANDIDATE_983,6,36,6,6,-894.8520000000001,-894.8520000000001,-149.14200000000002,-149.14200000000002,2946.534356666667,54.28198924750885,-142.0575,-195.6755,-101.191,-226.811,-82.809,1.0,0.0,0.0,1.791759469228055,2.449489742783178,-30.0,4.971400000000001,small,-2.19487166280421,-2.19487166280421,6,-149.14200000000002,54.28198924750885,-142.0575,6,0,0,KEGG_MGC
MGC_CANDIDATE_999,6,36,6,6,8.969999999999999,8.969999999999999,1.495,1.495,57.641544333333336,7.592202864342689,0.189,-4.78825,7.54375,-7.685,12.729,0.0,0.0,1.0,1.791759469228055,2.449489742783178,-30.0,-0.0498333333333333,small,4.148334885507139,4.148334885507139,6,1.495,7.592202864342689,0.189,0,0,6,KEGG_MGC
MGC_CANDIDATE_941,12,144,12,12,-152.749,-152.749,-12.729083333333334,-12.729083333333334,564.3668069097222,23.7564055974325,-8.203,-26.134,8.783999999999999,-61.702,18.038,0.0833333333333333,0.1666666666666666,0.75,2.4849066497880004,3.4641016151377544,-30.0,0.4243027777777778,medium,0.7270004124080639,0.7270004124080639,12,-12.729083333333334,23.7564055974325,-8.203,1,2,9,KEGG_MGC
MGC_CANDIDATE_985,6,36,6,6,-633.779,-633.779,-105.62983333333334,-105.62983333333334,2320.849663805556,48.17519760006756,-89.59700000000001,-137.02974999999998,-66.183,-187.511,-55.855,1.0,0.0,0.0,1.791759469228055,2.449489742783178,-30.0,3.5209944444444448,small,-1.5698915022867963,-1.5698915022867963,6,-105.62983333333334,48.17519760006756,-89.59700000000001,6,0,0,KEGG_MGC
MGC_CANDIDATE_984,6,36,6,6,-12.998000000000005,-12.998000000000005,-2.1663333333333337,-2.1663333333333337,190.41924955555555,13.799248151821734,2.7485,-7.89925,4.48175,-27.594,15.488,0.0,0.1666666666666666,0.8333333333333334,1.791759469228055,2.449489742783178,-30.0,0.0722111111111111,small,2.017042259145992,2.017042259145992,6,-2.1663333333333337,13.799248151821734,2.7485,0,1,5,KEGG_MGC
MGC_CANDIDATE_995,6,36,6,6,-260.14000000000004,-260.14000000000004,-43.35666666666668,-43.35666666666668,297.87147755555554,17.258953547522964,-38.787000000000006,-48.8705,-36.77725,-75.322,-18.905,0.3333333333333333,0.5,0.1666666666666666,1.791759469228055,2.449489742783178,-30.0,1.4452222222222226,small,-0.7738978281556155,-0.7738978281556155,6,-43.35666666666668,17.258953547522964,-38.787000000000006,2,3,1,KEGG_MGC
MGC_CANDIDATE_858,20,400,20,20,-1157.8090000000002,-1157.8090000000002,-57.89045000000001,-57.89045000000001,4070.9174025475,63.80374128957877,-37.579,-110.9145,-3.3025,-193.004,22.822,0.45,0.15,0.4,2.995732273553991,4.47213595499958,-30.0,1.929681666666667,medium,-0.4371287550900314,-0.4371287550900314,20,-57.89045000000001,63.80374128957877,-37.579,9,3,8,KEGG_MGC
MGC_CANDIDATE_861,20,400,20,20,-2036.025,-2036.025,-101.80125,-101.80125,2092.8950453874995,45.748169858339686,-114.3895,-134.42975,-58.018,-177.505,7.842,0.8,0.15,0.05,2.995732273553991,4.47213595499958,-30.0,3.3933750000000003,medium,-1.5694890139285202,-1.5694890139285202,20,-101.80125,45.748169858339686,-114.3895,16,3,1,KEGG_MGC
MGC_CANDIDATE_994,6,36,6,6,-736.768,-736.768,-122.79466666666669,-122.79466666666669,4876.843895888889,69.83440338320997,-134.999,-170.28675,-65.5345,-221.055,-21.286,0.6666666666666666,0.1666666666666666,0.1666666666666666,1.791759469228055,2.449489742783178,-30.0,4.093155555555556,small,-1.3287815485078942,-1.3287815485078942,6,-122.79466666666669,69.83440338320997,-134.999,4,1,1,KEGG_MGC
MGC_CANDIDATE_993,6,36,6,6,-210.208,-210.208,-35.034666666666666,-35.034666666666666,1022.1346978888888,31.97084136973703,-30.484,-44.80975,-14.2525,-95.44,4.627,0.1666666666666666,0.3333333333333333,0.5,1.791759469228055,2.449489742783178,-30.0,1.1678222222222223,small,-0.1574768273515749,-0.1574768273515749,6,-35.034666666666666,31.97084136973703,-30.484,1,2,3,KEGG_MGC
MGC_CANDIDATE_992,6,36,6,6,-371.943,-371.943,-61.9905,-61.9905,1588.5619769166665,39.85676826985181,-42.853,-72.12575000000001,-38.40075,-142.504,-24.933,0.3333333333333333,0.5,0.1666666666666666,1.791759469228055,2.449489742783178,-30.0,2.06635,small,-0.8026365756352112,-0.8026365756352112,6,-61.9905,39.85676826985181,-42.853,2,3,1,KEGG_MGC
MGC_CANDIDATE_998,6,36,6,6,-461.176,-461.176,-76.86266666666667,-76.86266666666667,683.9284195555555,26.152025152090143,-67.5725,-83.5285,-64.0065,-128.457,-45.909,0.8333333333333334,0.1666666666666666,0.0,1.791759469228055,2.449489742783178,-30.0,2.562088888888889,small,-1.7919326092006789,-1.7919326092006789,6,-76.86266666666667,26.152025152090143,-67.5725,5,1,0,KEGG_MGC
MGC_CANDIDATE_997,6,36,6,6,-538.95,-538.95,-89.825,-89.825,136.456764,11.681470969017557,-91.402,-94.39675,-83.40175,-108.776,-71.24,1.0,0.0,0.0,1.791759469228055,2.449489742783178,-30.0,2.994166666666666,small,-5.121358445239662,-5.121358445239662,6,-89.825,11.681470969017557,-91.402,6,0,0,KEGG_MGC
MGC_CANDIDATE_494,42,1764,42,42,-4833.059,-4833.059,-115.07283333333334,-115.07283333333334,2151.871634472222,46.388270440621326,-113.984,-133.76025,-86.02225,-227.095,-23.936,0.9047619047619048,0.0714285714285714,0.0238095238095238,3.737669618283368,6.48074069840786,-30.0,3.835761111111111,medium,-1.83392983884212,-1.83392983884212,42,-115.07283333333334,46.388270440621326,-113.984,38,3,1,KEGG_MGC
MGC_CANDIDATE_942,12,144,12,12,-628.222,-628.222,-52.35183333333333,-52.35183333333333,1045.6912558055556,32.337149778630085,-46.2085,-82.2155,-21.45125,-111.578,-12.533,0.5,0.1666666666666666,0.3333333333333333,2.4849066497880004,3.4641016151377544,-30.0,1.745061111111111,medium,-0.6912122276189128,-0.6912122276189128,12,-52.35183333333333,32.337149778630085,-46.2085,6,2,4,KEGG_MGC
MGC_CANDIDATE_1000,6,36,6,6,77.654,77.654,12.942333333333332,12.942333333333332,3.105325222222222,1.762193298767823,13.171,11.331,14.32175,10.642,15.247,0.0,0.0,1.0,1.791759469228055,2.449489742783178,-30.0,-0.4314111111111111,small,24.368684958318624,24.368684958318624,6,12.942333333333332,1.762193298767823,13.171,0,0,6,KEGG_MGC
MGC_CANDIDATE_856,20,400,20,20,-1058.949,-1058.949,-52.94745,-52.94745,1440.2866639475,37.95110886321373,-62.7195,-84.43625,-18.29425,-116.958,10.361,0.6,0.05,0.35,2.995732273553991,4.47213595499958,-30.0,1.764915,medium,-0.6046582217850062,-0.6046582217850062,20,-52.94745,37.95110886321373,-62.7195,12,1,7,KEGG_MGC
MGC_CANDIDATE_959,12,144,12,12,-330.42,-330.42,-27.535,-27.535,3721.617227833334,61.00505903475001,-4.0215,-33.913,11.5855,-200.888,16.08,0.25,0.0,0.75,2.4849066497880004,3.4641016151377544,-30.0,0.9178333333333334,medium,0.0404064849539097,0.0404064849539097,12,-27.535,61.00505903475001,-4.0215,3,0,9,KEGG_MGC
MGC_CANDIDATE_746,30,900,30,30,-5140.616,-5140.616,-171.35386666666668,-171.35386666666668,1707.227886248889,41.31861428277683,-163.49900000000002,-185.83375,-146.17974999999998,-262.4,-81.171,1.0,0.0,0.0,3.4011973816621555,5.477225575051661,-30.0,5.711795555555556,medium,-3.4210698766243075,-3.4210698766243075,30,-171.35386666666668,41.31861428277683,-163.49900000000002,30,0,0,KEGG_MGC
MGC_CANDIDATE_954,12,144,12,12,-722.2379999999998,-722.2379999999998,-60.18649999999999,-60.18649999999999,484.6951577499999,22.015793370896265,-59.792,-69.548,-54.47924999999999,-99.922,-6.545,0.8333333333333334,0.0833333333333333,0.0833333333333333,2.4849066497880004,3.4641016151377544,-30.0,2.006216666666666,medium,-1.3711293293615745,-1.3711293293615745,12,-60.18649999999999,22.015793370896265,-59.792,10,1,1,KEGG_MGC
MGC_CANDIDATE_1003,6,36,6,6,-470.121,-470.121,-78.3535,-78.3535,990.4249249166666,31.471017220875886,-72.949,-107.78525,-59.663250000000005,-118.641,-30.95,0.8333333333333334,0.1666666666666666,0.0,1.791759469228055,2.449489742783178,-30.0,2.6117833333333333,small,-1.536445411364884,-1.536445411364884,6,-78.3535,31.471017220875886,-72.949,5,1,0,KEGG_MGC
MGC_CANDIDATE_745,30,900,30,30,-4311.978,-4311.978,-143.7326,-143.7326,1093.08749344,33.061873713387754,-146.61149999999998,-171.59224999999998,-117.66675,-197.978,-72.013,1.0,0.0,0.0,3.4011973816621555,5.477225575051661,-30.0,4.791086666666667,medium,-3.4399925722886726,-3.4399925722886726,30,-143.7326,33.061873713387754,-146.61149999999998,30,0,0,KEGG_MGC
MGC_CANDIDATE_968,12,144,12,12,-32.669,-32.669,-2.7224166666666663,-2.7224166666666663,265.6962730763889,16.300192424520297,-0.1825,-13.15725,11.33825,-31.188,17.11,0.0,0.1666666666666666,0.8333333333333334,2.4849066497880004,3.4641016151377544,-30.0,0.0907472222222222,medium,1.6734516147367562,1.6734516147367562,12,-2.7224166666666663,16.300192424520297,-0.1825,0,2,10,KEGG_MGC
MGC_CANDIDATE_955,12,144,12,12,-571.286,-571.286,-47.60716666666666,-47.60716666666666,534.2162919722222,23.113119477306004,-50.527,-63.9515,-26.6245,-81.913,-6.545,0.5833333333333334,0.1666666666666666,0.25,2.4849066497880004,3.4641016151377544,-30.0,1.5869055555555556,medium,-0.7617823584546669,-0.7617823584546669,12,-47.60716666666666,23.113119477306004,-50.527,7,2,3,KEGG_MGC
MGC_CANDIDATE_1029,6,36,6,6,-620.8389999999999,-620.8389999999999,-103.47316666666666,-103.47316666666666,1151.4364654722224,33.932822833831885,-107.077,-129.7645,-71.785,-148.978,-60.359,1.0,0.0,0.0,1.791759469228055,2.449489742783178,-30.0,3.449105555555555,small,-2.1652535960966985,-2.1652535960966985,6,-103.47316666666666,33.932822833831885,-107.077,6,0,0,KEGG_MGC
MGC_CANDIDATE_885,20,400,20,20,-1303.8339999999998,-1303.8339999999998,-65.1917,-65.1917,4413.342265009999,66.43299078778554,-53.1155,-114.0565,-12.7785,-248.046,10.911,0.5,0.05,0.45,2.995732273553991,4.47213595499958,-30.0,2.173056666666666,medium,-0.5297322848585403,-0.5297322848585403,20,-65.1917,66.43299078778554,-53.1155,10,1,9,KEGG_MGC
MGC_CANDIDATE_899,20,400,20,20,-2572.053,-2572.053,-128.60264999999998,-128.60264999999998,6535.272441127499,80.8410319152811,-137.119,-156.40525,-94.93775,-319.833,18.006,0.8,0.05,0.15,2.995732273553991,4.47213595499958,-30.0,4.286754999999999,medium,-1.2197104324859744,-1.2197104324859744,20,-128.60264999999998,80.8410319152811,-137.119,16,1,3,KEGG_MGC
MGC_CANDIDATE_900,20,400,20,20,-2789.1240000000003,-2789.1240000000003,-139.45620000000002,-139.45620000000002,7253.261803260002,85.16608364401877,-147.8545,-185.99725,-102.887,-319.833,20.963,0.8,0.05,0.15,2.995732273553991,4.47213595499958,-30.0,4.648540000000001,medium,-1.2852087981115845,-1.2852087981115845,20,-139.45620000000002,85.16608364401877,-147.8545,16,1,3,KEGG_MGC
MGC_CANDIDATE_1041,6,36,6,6,-519.644,-519.644,-86.60733333333333,-86.60733333333333,1077.6021545555552,32.826851121537004,-86.95750000000001,-110.1915,-62.060750000000006,-133.39,-40.641,0.8333333333333334,0.1666666666666666,0.0,1.791759469228055,2.449489742783178,-30.0,2.886911111111111,small,-1.724421666999137,-1.724421666999137,6,-86.60733333333333,32.826851121537004,-86.95750000000001,5,1,0,KEGG_MGC
