name,n,n_squared,n_comparisons_total,n_comparisons_non_self,sum_scores_all,sum_scores_non_self,mean_score_all,mean_score_non_self,var_score_non_self,std_score_non_self,median_score_non_self,q25_score,q75_score,min_score,max_score,fraction_strong_binders,fraction_moderate_binders,fraction_weak_binders,log_n,sqrt_n,expected_random,enrichment_score,size_bin,z_score,effect_size,category,foldseek_match_coverage
BGC0002723,4,16,4,2,3.7560000000000002,1.756,0.9390000000000001,0.878,0.0,0.0,0.878,0.878,1.0,0.878,1.0,1.0,0.0,0.0,1.3862943611198906,2.0,0.3,3.1300000000000003,small,0.0,0.0,MIBiG,1.0
MGC_CANDIDATE_334,9,81,9,6,7.622,4.622,0.8468888888888889,0.7703333333333333,0.008749066666666671,0.09353644565978905,0.714,0.714,1.0,0.706,1.0,1.0,0.0,0.0,2.197224577336219,3.0,0.3,2.822962962962963,small,5.846799982950329,5.028343016625099,MGC,1.0
MGC_CANDIDATE_13,16,256,16,12,10.219999999999999,6.220000000000001,0.6387499999999999,0.5183333333333334,0.0012120606060606056,0.03481466079197966,0.5235000000000001,0.51125,0.67225,0.46,1.0,0.75,0.25,0.0,2.772588722239781,4.0,0.3,2.1291666666666664,medium,9.730096238020467,6.271304340372359,MGC,1.0
MGC_CANDIDATE_12,9,81,9,6,7.726000000000001,4.726,0.8584444444444446,0.7876666666666666,0.0010434666666666685,0.03230273466235743,0.807,0.807,1.0,0.746,1.0,1.0,0.0,0.0,2.197224577336219,3.0,0.3,2.861481481481482,small,17.287838019955725,15.09676105642373,MGC,1.0
MGC_CANDIDATE_8,9,81,9,6,7.162,4.162,0.7957777777777778,0.6936666666666667,0.013505866666666663,0.1162147437576948,0.639,0.639,1.0,0.6,1.0,1.0,0.0,0.0,2.197224577336219,3.0,0.3,2.6525925925925926,small,4.266048882846256,3.3874072595079077,MGC,1.0
MGC_CANDIDATE_11,16,256,16,12,12.049,8.049,0.7530625,0.67075,0.007564931818181817,0.08697661650226352,0.6615,0.63975,0.88,0.586,1.0,1.0,0.0,0.0,2.772588722239781,4.0,0.3,2.5102083333333334,medium,5.209014999890336,4.262639947489236,MGC,1.0
MGC_CANDIDATE_132,9,81,9,6,6.7219999999999995,3.7220000000000004,0.7468888888888888,0.6203333333333334,0.018245466666666668,0.13507578119954247,0.547,0.544,1.0,0.52,1.0,1.0,0.0,0.0,2.197224577336219,3.0,0.3,2.4896296296296296,small,3.30843090389917,2.3715082784538315,MGC,1.0
MGC_CANDIDATE_22,9,81,9,6,8.352,5.352,0.928,0.892,0.006998400000000002,0.08365644027808021,0.838,0.838,1.0,0.838,1.0,1.0,0.0,0.0,2.197224577336219,3.0,0.3,3.0933333333333337,small,7.5068936463526486,7.0765621634407125,MGC,1.0
MGC_CANDIDATE_499,25,625,25,20,16.021,11.021,0.6408400000000001,0.55105,0.06443647105263157,0.25384339867845995,0.4025,0.397,0.965,0.274,1.0,0.52,0.32,0.16,3.2188758248682006,5.0,0.3,2.136133333333334,medium,1.3427176037448882,0.9889955827372203,MGC,1.0
MGC_CANDIDATE_43,5,25,5,2,3.814,0.8140000000000001,0.7628,0.40700000000000003,1.9999999999998928e-06,0.001414213562373057,0.40700000000000003,0.408,1.0,0.406,1.0,0.6,0.4,0.0,1.6094379124341003,2.23606797749979,0.3,2.542666666666667,small,327.249018333143,75.66042558696265,MGC,0.0
RANDOM_MGC_100,4,16,4,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.3862943611198906,2.0,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
MGC_CANDIDATE_27,9,81,9,6,8.486,5.486000000000001,0.942888888888889,0.9143333333333334,0.012473066666666663,0.11168288439446154,0.9804999999999999,0.977,1.0,0.762,1.0,1.0,0.0,0.0,2.197224577336219,3.0,0.3,3.1429629629629634,small,5.75637791210889,5.500693652964059,MGC,1.0
MGC_CANDIDATE_20,9,81,9,6,7.313000000000001,4.313,0.8125555555555556,0.7188333333333333,0.010525366666666662,0.1025932096518413,0.66,0.658,1.0,0.644,1.0,1.0,0.0,0.0,2.197224577336219,3.0,0.3,2.7085185185185185,small,4.995998831647398,4.082466420094269,MGC,1.0
RANDOM_MGC_76,4,16,4,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.3862943611198906,2.0,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
MGC_CANDIDATE_4,9,81,9,6,7.8420000000000005,4.8420000000000005,0.8713333333333334,0.807,0.004191200000000001,0.06473947790954142,0.78,0.78,1.0,0.752,1.0,1.0,0.0,0.0,2.197224577336219,3.0,0.3,2.9044444444444446,small,8.82511493422361,7.831388456799364,MGC,1.0
MGC_CANDIDATE_807,64,4096,64,56,56.097,48.097,0.876515625,0.858875,0.000557820454545455,0.023618222933689464,0.862,0.848,0.881,0.795,1.0,1.0,0.0,0.0,4.1588830833596715,8.0,0.3,2.92171875,large,24.409779966029863,23.662872586523456,MGC,1.0
RANDOM_MGC_53,6,36,6,2,4.271,0.271,0.7118333333333333,0.1355,1.2500000000000023e-05,0.0035355339059327407,0.1355,0.35350000000000004,1.0,0.133,1.0,0.6666666666666666,0.0,0.3333333333333333,1.791759469228055,2.449489742783178,0.3,2.372777777777778,small,116.48405708746382,-46.52762620207478,RANDOM,0.0
RANDOM_MGC_86,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_49,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_44,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_64,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
MGC_CANDIDATE_7,9,81,9,6,5.904999999999999,2.9050000000000002,0.6561111111111111,0.4841666666666667,0.023907366666666673,0.15462007200446737,0.417,0.414,1.0,0.337,1.0,0.5555555555555556,0.4444444444444444,0.0,2.197224577336219,3.0,0.3,2.187037037037037,small,2.3031363683546995,1.1910915851943573,MGC,0.6666666666666666
RANDOM_MGC_40,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_57,5,25,5,2,3.19,0.19,0.638,0.095,8.000000000000015e-06,0.0028284271247461927,0.095,0.097,1.0,0.093,1.0,0.6,0.0,0.4,1.6094379124341003,2.23606797749979,0.3,2.126666666666667,small,119.50104602052643,-72.47844507162105,RANDOM,0.0
RANDOM_MGC_48,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
MGC_CANDIDATE_24,9,81,9,6,6.079,3.079,0.6754444444444444,0.5131666666666667,0.0020549666666666677,0.04533174016808386,0.5255000000000001,0.523,1.0,0.456,1.0,0.7777777777777778,0.2222222222222222,0.0,2.197224577336219,3.0,0.3,2.2514814814814814,small,8.282153807737096,4.702371139432856,MGC,1.0
RANDOM_MGC_73,5,25,5,0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.6094379124341003,2.23606797749979,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
MGC_CANDIDATE_486,16,256,16,12,15.022,11.022000000000002,0.938875,0.9185000000000002,0.0010169999999999995,0.03189043743820394,0.9185000000000001,0.9137500000000001,0.9804999999999999,0.871,1.0,1.0,0.0,0.0,2.772588722239781,4.0,0.3,3.1295833333333336,medium,20.0334348262857,19.394528569841846,MGC,1.0
MGC_CANDIDATE_639,16,256,16,12,10.033999999999999,6.033999999999999,0.6271249999999999,0.5028333333333332,0.04338015151515151,0.20827902322401914,0.4655,0.31975,0.8807499999999999,0.312,1.0,0.625,0.375,0.0,2.772588722239781,4.0,0.3,2.0904166666666666,medium,1.5706094398577688,0.9738538725293105,MGC,0.75
RANDOM_MGC_95,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_63,4,16,4,1,3.08,0.08,0.77,0.08,,0.0,0.08,0.77,1.0,0.08,1.0,0.75,0.0,0.25,1.3862943611198906,2.0,0.3,2.566666666666667,small,0.0,0.0,RANDOM,0.0
MGC_CANDIDATE_51,16,256,16,12,12.731000000000002,8.731,0.7956875000000001,0.7275833333333334,0.01016208333333333,0.100807159137302,0.7275,0.64975,0.877,0.607,1.0,1.0,0.0,0.0,2.772588722239781,4.0,0.3,2.652291666666667,medium,4.917185488035237,4.241596896416391,MGC,1.0
RANDOM_MGC_68,4,16,4,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.3862943611198906,2.0,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
MGC_CANDIDATE_48,9,81,9,6,8.872,5.872,0.9857777777777778,0.9786666666666667,3.466666666666673e-06,0.0018618986725025273,0.978,0.978,1.0,0.977,1.0,1.0,0.0,0.0,2.197224577336219,3.0,0.3,3.285925925925926,small,368.32175021428134,364.502470886071,MGC,1.0
RANDOM_MGC_46,4,16,4,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.3862943611198906,2.0,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
MGC_CANDIDATE_2,9,81,9,6,5.213,2.213,0.5792222222222222,0.36883333333333335,0.000594566666666667,0.02438373775012082,0.3655,0.365,1.0,0.336,1.0,0.3333333333333333,0.6666666666666666,0.0,2.197224577336219,3.0,0.3,1.9307407407407406,small,11.451165735279394,2.8229196868307156,MGC,0.0
MGC_CANDIDATE_485,9,81,9,6,6.79,3.7900000000000005,0.7544444444444445,0.6316666666666667,0.01314906666666667,0.11466937981286317,0.588,0.588,1.0,0.531,1.0,1.0,0.0,0.0,2.197224577336219,3.0,0.3,2.514814814814815,small,3.963084523401832,2.89237342355855,MGC,1.0
RANDOM_MGC_62,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_47,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
BGC0002398,5,25,5,2,5.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.6094379124341003,2.23606797749979,0.3,3.3333333333333335,small,0.0,0.0,MIBiG,0.6666666666666666
MGC_CANDIDATE_125,9,81,9,6,8.466,5.466,0.9406666666666665,0.911,0.0007735999999999983,0.02781366570590792,0.904,0.904,1.0,0.884,1.0,1.0,0.0,0.0,2.197224577336219,3.0,0.3,3.1355555555555554,small,23.034240557891728,21.967618596574166,MGC,1.0
MGC_CANDIDATE_134,16,256,16,12,13.156,9.156,0.82225,0.763,0.00201418181818182,0.044879637010361614,0.7675000000000001,0.7444999999999999,0.862,0.706,1.0,1.0,0.0,0.0,2.772588722239781,4.0,0.3,2.7408333333333337,medium,11.636680570286817,10.31648272674542,MGC,1.0
MGC_CANDIDATE_47,9,81,9,6,7.598000000000001,4.598000000000001,0.8442222222222223,0.7663333333333334,0.0005390666666666677,0.023217809256402027,0.759,0.759,1.0,0.741,1.0,1.0,0.0,0.0,2.197224577336219,3.0,0.3,2.8140740740740746,small,23.439861022725896,20.08515653580657,MGC,1.0
MGC_CANDIDATE_25,16,256,16,12,13.494,9.494,0.843375,0.7911666666666667,0.0004565151515151511,0.021366215189292444,0.79,0.78225,0.86725,0.76,1.0,1.0,0.0,0.0,2.772588722239781,4.0,0.3,2.8112500000000002,medium,25.43150460603379,22.988005237016054,MGC,1.0
RANDOM_MGC_41,5,25,5,0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.6094379124341003,2.23606797749979,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_541,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_183,4,16,4,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.3862943611198906,2.0,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
MGC_CANDIDATE_42,9,81,9,6,7.936,4.936,0.8817777777777778,0.8226666666666667,0.00015706666666666572,0.012532624093407801,0.822,0.822,1.0,0.809,1.0,1.0,0.0,0.0,2.197224577336219,3.0,0.3,2.9392592592592592,small,46.42106660518084,41.704487645296155,MGC,1.0
MGC_CANDIDATE_216,9,81,9,6,8.046,5.045999999999999,0.8939999999999999,0.8409999999999999,0.001161600000000002,0.0340822534466253,0.819,0.819,1.0,0.819,1.0,1.0,0.0,0.0,2.197224577336219,3.0,0.3,2.98,small,17.428425057933357,15.87336356286523,MGC,1.0
RANDOM_MGC_105,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_629,4,16,4,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.3862943611198906,2.0,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
MGC_CANDIDATE_218,9,81,9,6,7.604,4.604,0.8448888888888889,0.7673333333333333,0.0013458666666666648,0.03668605547979593,0.751,0.751,1.0,0.737,1.0,1.0,0.0,0.0,2.197224577336219,3.0,0.3,2.8162962962962963,small,14.852752135998243,12.738718491845146,MGC,1.0
RANDOM_MGC_80,5,25,5,0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.6094379124341003,2.23606797749979,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
MGC_CANDIDATE_50,25,625,25,20,22.692,17.692,0.90768,0.8846,0.000909305263157895,0.0301546889083256,0.8805000000000001,0.87,0.946,0.839,1.0,1.0,0.0,0.0,3.2188758248682006,5.0,0.3,3.0256000000000003,medium,20.15208984073524,19.386703068874773,MGC,1.0
RANDOM_MGC_85,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
MGC_CANDIDATE_130,16,256,16,12,15.354,11.354,0.959625,0.9461666666666666,0.0003110606060606051,0.01763691033204527,0.9444999999999999,0.9375,0.979,0.922,1.0,1.0,0.0,0.0,2.772588722239781,4.0,0.3,3.19875,medium,37.400258184762585,36.63718046423462,MGC,1.0
MGC_CANDIDATE_45,25,625,25,20,15.393999999999998,10.394,0.61576,0.5197,0.004823063157894735,0.06944827685331534,0.505,0.48,0.624,0.427,1.0,0.6,0.4,0.0,3.2188758248682006,5.0,0.3,2.0525333333333333,medium,4.546693083068571,3.1635054166144077,MGC,1.0
MGC_CANDIDATE_23,9,81,9,6,8.818,5.8180000000000005,0.9797777777777777,0.9696666666666668,3.226666666666672e-05,0.005680375574437549,0.966,0.966,1.0,0.966,1.0,1.0,0.0,0.0,2.197224577336219,3.0,0.3,3.265925925925926,small,119.67127329341899,117.89126579591965,MGC,1.0
MGC_CANDIDATE_139,9,81,9,6,7.832000000000001,4.832,0.8702222222222223,0.8053333333333333,0.0001794666666666655,0.013396516960264915,0.801,0.801,1.0,0.793,1.0,1.0,0.0,0.0,2.197224577336219,3.0,0.3,2.900740740740741,small,42.56496102035661,37.72124760728407,MGC,1.0
MGC_CANDIDATE_126,16,256,16,12,10.809999999999999,6.81,0.6756249999999999,0.5675,0.03278554545454544,0.1810677924274371,0.5115000000000001,0.478,0.9595,0.438,1.0,0.625,0.375,0.0,2.772588722239781,4.0,0.3,2.252083333333333,medium,2.074499252265041,1.4773472212469847,MGC,0.75
MGC_CANDIDATE_225,9,81,9,6,7.696,4.696,0.855111111111111,0.7826666666666666,0.0029994666666666664,0.054767386889157554,0.76,0.76,1.0,0.736,1.0,1.0,0.0,0.0,2.197224577336219,3.0,0.3,2.85037037037037,small,10.135796915682459,8.813030784972899,MGC,1.0
RANDOM_MGC_71,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
MGC_CANDIDATE_127,9,81,9,6,7.316,4.316,0.8128888888888889,0.7193333333333333,0.0006902666666666661,0.026272926496046574,0.726,0.726,1.0,0.679,1.0,1.0,0.0,0.0,2.197224577336219,3.0,0.3,2.70962962962963,small,19.521574384416827,15.960663285699543,MGC,1.0
MGC_CANDIDATE_219,4,16,4,2,3.577,1.577,0.89425,0.7885,5.000000000000009e-07,0.0007071067811865482,0.7885,0.7887500000000001,1.0,0.788,1.0,1.0,0.0,0.0,1.3862943611198906,2.0,0.3,2.9808333333333334,small,840.3964094402108,690.8433252192563,MGC,1.0
MGC_CANDIDATE_26,16,256,16,12,10.71,6.709999999999999,0.669375,0.5591666666666666,0.0009254242424242412,0.0304207863544689,0.5609999999999999,0.549,0.697,0.507,1.0,1.0,0.0,0.0,2.772588722239781,4.0,0.3,2.23125,medium,12.142191056337957,8.519394063217378,MGC,1.0
RANDOM_MGC_189,6,36,6,0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.791759469228055,2.449489742783178,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_628,4,16,4,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.3862943611198906,2.0,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
MGC_CANDIDATE_251,9,81,9,6,5.144,2.144,0.5715555555555556,0.35733333333333334,0.0003654666666666664,0.019117182498126297,0.3555,0.354,1.0,0.336,1.0,0.3333333333333333,0.6666666666666666,0.0,2.197224577336219,3.0,0.3,1.9051851851851853,small,14.204789622224466,2.999047236116131,MGC,0.0
MGC_CANDIDATE_133,16,256,16,12,14.572,10.572000000000001,0.91075,0.8810000000000001,8.472727272727287e-05,0.009204741860979746,0.8805000000000001,0.87775,0.922,0.867,1.0,1.0,0.0,0.0,2.772588722239781,4.0,0.3,3.035833333333333,medium,66.35167060893461,63.119640808499426,MGC,1.0
MGC_CANDIDATE_21,9,81,9,6,6.448,3.4480000000000004,0.7164444444444444,0.5746666666666668,0.007237066666666669,0.08507095078031436,0.529,0.529,1.0,0.511,1.0,1.0,0.0,0.0,2.197224577336219,3.0,0.3,2.388148148148148,small,4.895260257756644,3.228677523258919,MGC,1.0
MGC_CANDIDATE_15,9,81,9,6,6.389,3.389,0.7098888888888889,0.5648333333333333,0.034944966666666674,0.18693572870552777,0.452,0.452,1.0,0.436,1.0,0.5555555555555556,0.4444444444444444,0.0,2.197224577336219,3.0,0.3,2.3662962962962966,small,2.1926728064626433,1.4167079518036623,MGC,0.6666666666666666
MGC_CANDIDATE_135,16,256,16,12,13.722,9.722,0.857625,0.8101666666666666,0.002748333333333333,0.05242454895688978,0.8254999999999999,0.791,0.91225,0.722,1.0,1.0,0.0,0.0,2.772588722239781,4.0,0.3,2.85875,medium,10.636715262129412,9.731445988904769,MGC,1.0
MGC_CANDIDATE_131,16,256,16,12,15.582,11.581999999999997,0.973875,0.9651666666666664,0.00029069696969697025,0.017049837820254193,0.9564999999999999,0.954,0.99625,0.95,1.0,1.0,0.0,0.0,2.772588722239781,4.0,0.3,3.2462500000000003,medium,39.52383636162666,39.01307881512445,MGC,1.0
RANDOM_MGC_195,6,36,6,0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.791759469228055,2.449489742783178,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
MGC_CANDIDATE_137,9,81,9,6,7.8420000000000005,4.842,0.8713333333333334,0.8069999999999999,0.002333599999999999,0.04830734933734203,0.795,0.795,1.0,0.76,1.0,1.0,0.0,0.0,2.197224577336219,3.0,0.3,2.9044444444444446,small,11.827047875129168,10.495297443448925,MGC,1.0
RANDOM_MGC_96,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
MGC_CANDIDATE_561,16,256,16,12,13.575,9.575,0.8484375,0.7979166666666666,0.009660992424242426,0.0982903475639517,0.7949999999999999,0.71975,0.93925,0.681,1.0,1.0,0.0,0.0,2.772588722239781,4.0,0.3,2.828125,medium,5.579769668055799,5.065773791701181,MGC,1.0
MGC_CANDIDATE_138,16,256,16,12,12.186,8.186,0.761625,0.6821666666666667,0.013035060606060604,0.11417118991260714,0.671,0.61675,0.9115,0.559,1.0,1.0,0.0,0.0,2.772588722239781,4.0,0.3,2.5387500000000003,medium,4.0432704638828145,3.347312636044154,MGC,1.0
RANDOM_MGC_92,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_198,5,25,5,0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.6094379124341003,2.23606797749979,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
MGC_CANDIDATE_221,9,81,9,6,7.67,4.67,0.8522222222222222,0.7783333333333333,0.0031690666666666658,0.056294463907800615,0.743,0.743,1.0,0.741,1.0,1.0,0.0,0.0,2.197224577336219,3.0,0.3,2.840740740740741,small,9.809529816762351,8.496987094801192,MGC,1.0
RANDOM_MGC_78,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_101,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_99,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
MGC_CANDIDATE_437,16,256,16,12,12.794,8.793999999999999,0.799625,0.7328333333333332,0.010065424242424239,0.10032658791379401,0.7245,0.645,0.90175,0.628,1.0,1.0,0.0,0.0,2.772588722239781,4.0,0.3,2.6654166666666668,medium,4.979985967720787,4.314243535375158,MGC,1.0
RANDOM_MGC_182,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
MGC_CANDIDATE_140,9,81,9,6,7.8919999999999995,4.892,0.8768888888888888,0.8153333333333334,0.0001666666666666655,0.012909944487358011,0.807,0.807,1.0,0.807,1.0,1.0,0.0,0.0,2.197224577336219,3.0,0.3,2.9229629629629628,small,44.6856211855755,39.917548354911254,MGC,1.0
MGC_CANDIDATE_128,16,256,16,12,13.240000000000002,9.24,0.8275000000000001,0.77,0.0005981818181818193,0.024457755787925826,0.767,0.7545,0.8552500000000001,0.74,1.0,1.0,0.0,0.0,2.772588722239781,4.0,0.3,2.7583333333333337,medium,21.567800601738508,19.216808119084543,MGC,1.0
MGC_CANDIDATE_213,9,81,9,6,6.637,3.6369999999999996,0.7374444444444443,0.6061666666666666,0.0010849666666666686,0.03293883219949773,0.588,0.588,1.0,0.582,1.0,1.0,0.0,0.0,2.197224577336219,3.0,0.3,2.458148148148148,small,13.280508604403854,9.295006720709887,MGC,1.0
MGC_CANDIDATE_306,9,81,9,6,6.968,3.968,0.7742222222222223,0.6613333333333333,0.026629466666666657,0.16318537516170575,0.557,0.557,1.0,0.554,1.0,1.0,0.0,0.0,2.197224577336219,3.0,0.3,2.580740740740741,small,2.906033838830838,2.2142507131860087,MGC,1.0
MGC_CANDIDATE_141,16,256,16,12,11.51,7.510000000000001,0.719375,0.6258333333333334,0.0077937878787878775,0.08828243244716288,0.592,0.5874999999999999,0.8604999999999999,0.577,1.0,1.0,0.0,0.0,2.772588722239781,4.0,0.3,2.3979166666666667,medium,4.750378850865899,3.6908060222326213,MGC,1.0
RANDOM_MGC_609,11,121,11,2,9.225999999999999,0.226,0.8387272727272727,0.113,0.0,0.0,0.113,1.0,1.0,0.113,1.0,0.8181818181818182,0.0,0.18181818181818182,2.3978952727983707,3.3166247903554,0.3,2.7957575757575754,medium,0.0,0.0,RANDOM,0.0
MGC_CANDIDATE_142,9,81,9,6,6.588,3.588,0.732,0.598,0.0093464,0.09667678108005044,0.564,0.564,1.0,0.511,1.0,1.0,0.0,0.0,2.197224577336219,3.0,0.3,2.44,small,4.468497969975798,3.0824360996592306,MGC,1.0
MGC_CANDIDATE_129,25,625,25,20,20.178,15.178,0.8071200000000001,0.7589,0.0013876736842105273,0.037251492375615335,0.756,0.75,0.822,0.706,1.0,1.0,0.0,0.0,3.2188758248682006,5.0,0.3,2.6904000000000003,medium,13.613414326776303,12.318969542825457,MGC,1.0
RANDOM_MGC_186,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_88,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
