cluster_name,category,mean_cladepp_score,weighted_cladepp_score,positive_correlation_ratio,n_clades_analyzed,total_clades,conservation_level
RANDOM_MGC_6325,RANDOM,0.089710025292766,0.0817026686971938,0.18594231617324056,99,99,Low
RANDOM_MGC_6326,RANDOM,0.2024309914174207,0.2474304939199053,0.16567339122399533,111,111,Medium
RANDOM_MGC_6327,RANDOM,0.14160828122039784,0.1537094953850382,0.21734724894732468,107,107,Medium
RANDOM_MGC_6328,RANDOM,0.21348932503846213,0.2409802261511109,0.14017527214519326,91,91,Medium
RANDOM_MGC_6329,RANDOM,0.24065628836318229,0.21589669820334978,0.21263145617051715,83,83,Medium
RANDOM_MGC_6330,RANDOM,0.3074202947351822,0.36240116561921826,0.4540836683455379,86,86,Medium
RANDOM_MGC_6331,RANDOM,0.17642077415984325,0.15502891825739656,0.21517911451006738,72,72,Medium
RANDOM_MGC_6332,RANDOM,0.3530576080311023,0.34565004646241765,0.41920997074566047,99,99,Medium
RANDOM_MGC_6333,RANDOM,0.2754320067613435,0.3113664260634565,0.3923945155518167,90,90,Medium
RANDOM_MGC_6334,RANDOM,0.10386992034094564,0.1091337266601751,0.15869224408947796,93,93,Low
RANDOM_MGC_6335,RANDOM,0.41368667170248685,0.36242419477582294,0.3325688367422328,93,93,Medium
RANDOM_MGC_6336,RANDOM,0.21372681730928436,0.23799357519514114,0.3798549462524349,97,97,Medium
RANDOM_MGC_6337,RANDOM,0.09030977767814861,0.09337989878293614,0.1419245086394738,105,105,Low
RANDOM_MGC_6338,RANDOM,0.3545393660406708,0.33978342925698146,0.4132190737436162,101,101,Medium
RANDOM_MGC_6339,RANDOM,0.3996599795480748,0.33803204077450144,0.40524756403663753,86,86,Medium
RANDOM_MGC_6340,RANDOM,0.17549271699298266,0.18312227216313479,0.2865687649150661,85,85,Medium
RANDOM_MGC_6341,RANDOM,0.12551234234811165,0.12346112171259947,0.3170079731037526,96,96,Medium
RANDOM_MGC_6342,RANDOM,0.1606937795184211,0.1632055735208467,0.12315947029532173,86,86,Medium
RANDOM_MGC_6343,RANDOM,0.2549045094623797,0.2144970119510415,0.36144601200984094,116,116,Medium
RANDOM_MGC_6344,RANDOM,0.31470837676424057,0.3015328884386188,0.3181456469764724,90,90,Medium
RANDOM_MGC_6345,RANDOM,0.2395857545377115,0.2510931690537088,0.03977501706541747,87,87,Medium
RANDOM_MGC_6346,RANDOM,0.18980300473970194,0.22541886689103743,0.04939750403576343,92,92,Medium
RANDOM_MGC_6347,RANDOM,0.3380888500063302,0.3311485072266299,0.380517990670603,94,94,Medium
RANDOM_MGC_6348,RANDOM,0.14577676656192834,0.1668167135632108,0.24681224900674234,81,81,Medium
RANDOM_MGC_6349,RANDOM,0.28848363373456554,0.31119734708075913,0.349391179323427,92,92,Medium
RANDOM_MGC_6350,RANDOM,0.1484077308150942,0.15187728044912846,0.2253175873622153,92,92,Medium
RANDOM_MGC_6351,RANDOM,0.22477463814075685,0.20201976233092495,0.4837352053500914,84,84,Medium
RANDOM_MGC_6352,RANDOM,0.16693965561925406,0.15073852023496076,0.21977800452322477,97,97,Medium
RANDOM_MGC_6353,RANDOM,0.1730684982022715,0.1837561853094429,0.14657627337616433,102,102,Medium
RANDOM_MGC_6354,RANDOM,0.1389215518455133,0.13160739362606425,0.12625709641715616,112,112,Medium
RANDOM_MGC_6355,RANDOM,0.32182349811138977,0.3020196798353256,0.48532367150285416,83,83,Medium
RANDOM_MGC_6356,RANDOM,0.10116325475287356,0.09933614177900064,0.0,85,85,Low
RANDOM_MGC_6357,RANDOM,0.10038733477932715,0.0987426807380836,0.22418329044349083,124,124,Low
RANDOM_MGC_6358,RANDOM,0.4042495166927506,0.4406630185956111,0.40586629114144945,94,94,Medium
RANDOM_MGC_6359,RANDOM,0.28284741136629,0.2685495398258381,0.19968947052705008,89,89,Medium
RANDOM_MGC_6360,RANDOM,-0.07429907480120046,-0.08025221413822918,0.0,99,99,Low
RANDOM_MGC_6361,RANDOM,0.11896952189585513,0.12420067285321568,0.26702888956508364,107,107,Low
RANDOM_MGC_6362,RANDOM,-0.01343326764909017,-0.011184544034916429,0.0,99,99,Low
RANDOM_MGC_6363,RANDOM,0.0780366483592999,0.08033488745283465,0.08427284478629378,91,91,Low
RANDOM_MGC_6364,RANDOM,-0.15431025755405503,-0.11314400844552479,0.0,95,95,Low
RANDOM_MGC_6365,RANDOM,0.1644517068489033,0.14972960750995215,0.36103769612677716,98,98,Medium
RANDOM_MGC_6366,RANDOM,0.0577257788050687,0.06039892596650881,0.06754308136817291,97,97,Low
RANDOM_MGC_6367,RANDOM,0.18536193827178174,0.18516465570245186,0.05072402640878709,87,87,Medium
RANDOM_MGC_6368,RANDOM,0.006412122306675844,0.00527852826583263,0.0,98,98,Low
RANDOM_MGC_6369,RANDOM,0.18780523880687064,0.166786794515872,0.3271187612545004,79,79,Medium
RANDOM_MGC_6370,RANDOM,0.13493589126362124,0.09973228964701752,0.037252737096872976,90,90,Medium
RANDOM_MGC_6371,RANDOM,0.3385074049030289,0.29306064449700703,0.30236427794974224,96,96,Medium
RANDOM_MGC_6372,RANDOM,0.3288860987173854,0.3479306873041454,0.4476013304605349,118,118,Medium
RANDOM_MGC_6373,RANDOM,0.26240370303969207,0.2477764563118505,0.296632790338206,100,100,Medium
RANDOM_MGC_6374,RANDOM,0.14431361649377922,0.1467661620671346,0.022367826779263328,101,101,Medium
RANDOM_MGC_6375,RANDOM,0.38984739797664314,0.3903793206406605,0.41218262040192244,89,89,Medium
RANDOM_MGC_6376,RANDOM,0.014067653493411048,0.014113490227965002,0.0,93,93,Low
RANDOM_MGC_6377,RANDOM,0.02994207354033901,0.033005544165774635,0.035183561822422105,101,101,Low
RANDOM_MGC_6378,RANDOM,0.17010223479178133,0.16665067942214867,0.2647580097325768,93,93,Medium
RANDOM_MGC_6379,RANDOM,0.41837884716742285,0.4564792855746865,0.4424373733500708,97,97,Medium
RANDOM_MGC_6380,RANDOM,0.1575116080903967,0.11849057392902615,0.14823336260644843,80,80,Medium
RANDOM_MGC_6381,RANDOM,0.15953935517117426,0.17727097321871474,0.14534837007748325,109,109,Medium
RANDOM_MGC_6382,RANDOM,0.025869120180925853,0.022531801660169114,0.13354953233711947,103,103,Low
RANDOM_MGC_6383,RANDOM,0.27945772195571417,0.24947359287498794,0.20742313868533443,91,91,Medium
RANDOM_MGC_6384,RANDOM,0.28022731820977737,0.2604820112653933,0.06343657596159974,100,100,Medium
RANDOM_MGC_6385,RANDOM,0.2627997863886704,0.29128347843974506,0.2402702874698315,95,95,Medium
RANDOM_MGC_6386,RANDOM,0.1121767645436101,0.10220088656499327,0.15000315855487573,95,95,Low
RANDOM_MGC_6387,RANDOM,0.10394774119878679,0.09712992549086191,0.062311552646947856,74,74,Low
RANDOM_MGC_6388,RANDOM,0.041670417006992144,0.03766302418292845,0.0,99,99,Low
RANDOM_MGC_6389,RANDOM,0.18790725968701114,0.19270631340379185,0.1514824929061537,87,87,Medium
RANDOM_MGC_6390,RANDOM,0.0642607416306231,0.06903922393888254,0.06180517453811557,109,109,Low
RANDOM_MGC_6391,RANDOM,0.053958367142525526,0.06315462393766744,0.0,106,106,Low
RANDOM_MGC_6392,RANDOM,0.1340040458640862,0.16616257129477252,0.20014235464147537,96,96,Medium
RANDOM_MGC_6393,RANDOM,0.12705161419543623,0.13531226561656984,0.0,101,101,Medium
RANDOM_MGC_6394,RANDOM,0.12186668023910836,0.12632278642603842,0.1758673821879315,80,80,Low
RANDOM_MGC_6395,RANDOM,0.22853641618443574,0.20071577021894257,0.25986641517451115,95,95,Medium
RANDOM_MGC_6396,RANDOM,0.18739487658835965,0.22317423947467788,0.2370974594985467,104,104,Medium
RANDOM_MGC_6397,RANDOM,0.1483978295597193,0.15159436495027653,0.0,86,86,Medium
RANDOM_MGC_6398,RANDOM,0.1984359729866794,0.19269988667066115,0.22771894814515806,104,104,Medium
RANDOM_MGC_6399,RANDOM,0.07369982823468806,0.07655593071616122,0.019449738018451554,99,99,Low
RANDOM_MGC_6400,RANDOM,0.1901805898592078,0.17807843418987837,0.35039962763878096,92,92,Medium
RANDOM_MGC_6401,RANDOM,0.1949939847401001,0.14941079540662067,0.23116606247010837,98,98,Medium
RANDOM_MGC_6402,RANDOM,0.01937642353623556,0.02048437309376217,0.0,99,99,Low
RANDOM_MGC_6403,RANDOM,0.28474267671413245,0.3229686365159716,0.11569201670796703,89,89,Medium
RANDOM_MGC_6404,RANDOM,0.08539174050489307,0.09014739981953111,0.02391462909041646,100,100,Low
RANDOM_MGC_6405,RANDOM,0.18859090067572337,0.18845739472542214,0.26974703314474036,98,98,Medium
RANDOM_MGC_6406,RANDOM,0.3026605268448457,0.303062210401938,0.4179060927153302,88,88,Medium
RANDOM_MGC_6407,RANDOM,0.2773068716692129,0.28208430745832935,0.29544664535832266,85,85,Medium
RANDOM_MGC_6408,RANDOM,0.18264620586601032,0.18523346646868383,0.19064931474980004,95,95,Medium
RANDOM_MGC_6409,RANDOM,0.14050260589392433,0.13964973656520308,0.10729804226619505,101,101,Medium
RANDOM_MGC_6410,RANDOM,0.27962576469072525,0.28033441689581945,0.2774902358803386,76,76,Medium
RANDOM_MGC_6411,RANDOM,0.25065260664327543,0.289629406318766,0.372224998571602,93,93,Medium
RANDOM_MGC_6412,RANDOM,0.1133296348713134,0.1186818899654528,0.07866739270596684,88,88,Low
RANDOM_MGC_6413,RANDOM,0.09458229468842047,0.09557679899128146,0.16046238720065448,85,85,Low
RANDOM_MGC_6414,RANDOM,-0.04108412029611502,-0.043792496007100626,0.0,111,111,Low
RANDOM_MGC_6415,RANDOM,0.19535818158679696,0.20823812670479616,0.2966856150395665,101,101,Medium
RANDOM_MGC_6416,RANDOM,0.17021749947904605,0.18632004025254173,0.22808979660342393,91,91,Medium
RANDOM_MGC_6417,RANDOM,0.299663523987038,0.2769816498854541,0.3968754695486644,115,115,Medium
RANDOM_MGC_6418,RANDOM,0.21713165092761494,0.20669786916974897,0.40534354059997957,101,101,Medium
RANDOM_MGC_6419,RANDOM,0.3206951404211397,0.29460474821979066,0.062496526446104594,91,91,Medium
RANDOM_MGC_6420,RANDOM,0.10493991899530265,0.11298590314362962,0.18031696852128254,90,90,Low
RANDOM_MGC_6421,RANDOM,0.29987156514876107,0.3213984744157911,0.3467842604791137,80,80,Medium
RANDOM_MGC_6422,RANDOM,0.12282908053908562,0.10718995540559892,0.1675788628221984,91,91,Low
RANDOM_MGC_6423,RANDOM,0.2615807017623393,0.2718042646976191,0.2856397822537398,85,85,Medium
RANDOM_MGC_6424,RANDOM,0.024079858713240337,0.027384178479218507,0.048068082993618845,102,102,Low
RANDOM_MGC_6425,RANDOM,0.2039713687926892,0.1991712567484663,0.23760802009526844,82,82,Medium
RANDOM_MGC_6426,RANDOM,-0.031773859381555664,-0.03277147364708577,0.058825624910038024,88,88,Low
RANDOM_MGC_6427,RANDOM,0.15062999899298565,0.161633305061069,0.2332595876163473,101,101,Medium
RANDOM_MGC_6428,RANDOM,0.2257655941498344,0.19595193259710328,0.22326973561524407,97,97,Medium
RANDOM_MGC_6429,RANDOM,0.12367313985925762,0.1255528251436434,0.10492549104348223,108,108,Low
RANDOM_MGC_6430,RANDOM,0.06744352382611625,0.07602312368135795,0.06945887838418659,91,91,Low
RANDOM_MGC_6431,RANDOM,0.26885778143922817,0.25290890079868833,0.22757018213722768,83,83,Medium
RANDOM_MGC_6432,RANDOM,0.16801225171825673,0.18199870282226835,0.34603571677370226,101,101,Medium
RANDOM_MGC_6433,RANDOM,0.12700759728534267,0.12735257033145747,0.0,97,97,Medium
RANDOM_MGC_6434,RANDOM,0.18344934682658415,0.171075603223492,0.25842833466595705,96,96,Medium
RANDOM_MGC_6435,RANDOM,0.4590142628746215,0.45458438274330376,0.5333983017787703,88,88,Medium
RANDOM_MGC_6436,RANDOM,0.30150200264679994,0.2856391403707597,0.2484628435359971,97,97,Medium
RANDOM_MGC_6437,RANDOM,0.30246532356154865,0.2755969041549414,0.3320703951028007,96,96,Medium
RANDOM_MGC_6438,RANDOM,0.22525501907698905,0.21952577541988333,0.3515509653100284,90,90,Medium
RANDOM_MGC_6439,RANDOM,0.196680735947693,0.19802654969552194,0.16367816267489024,91,91,Medium
RANDOM_MGC_6440,RANDOM,-0.07546393902069021,-0.07421082724081159,0.05572954591568549,87,87,Low
RANDOM_MGC_6441,RANDOM,0.10689228720561536,0.1040556483005347,0.21871581266309734,102,102,Low
RANDOM_MGC_6442,RANDOM,0.1279629973178972,0.1308549083744755,0.05697698701023808,86,86,Medium
RANDOM_MGC_6443,RANDOM,-0.020113537201848025,-0.021182382586554586,0.0,93,93,Low
RANDOM_MGC_6444,RANDOM,0.05608244307912094,0.04966607750183811,0.07262566486594224,97,97,Low
RANDOM_MGC_6445,RANDOM,-0.031364833211983745,-0.030573197777332105,0.0,78,78,Low
RANDOM_MGC_6446,RANDOM,0.17493000864893904,0.14040685580351314,0.0,92,92,Medium
RANDOM_MGC_6447,RANDOM,0.26595294610414427,0.261639631889723,0.21701171691298668,82,82,Medium
RANDOM_MGC_6448,RANDOM,0.2965394538779037,0.3010032339893877,0.513964681780066,99,99,Medium
RANDOM_MGC_6449,RANDOM,0.2230501098728154,0.2357590593044989,0.17833447145694614,92,92,Medium
RANDOM_MGC_6450,RANDOM,0.07668730856471197,0.0778690968494207,0.1146376252541689,90,90,Low
RANDOM_MGC_6451,RANDOM,-0.026185319834819726,-0.0276207352913416,0.04381366972721039,99,99,Low
RANDOM_MGC_6452,RANDOM,-0.007579455876439517,-0.007628892863499904,0.0,95,95,Low
RANDOM_MGC_6453,RANDOM,0.04423405029557226,0.04124595890396156,0.010871736340157465,116,116,Low
RANDOM_MGC_6454,RANDOM,0.08460310006861134,0.07516194259647571,0.20747475702176127,100,100,Low
RANDOM_MGC_6455,RANDOM,0.1620347095132935,0.15777315278562282,0.16602634063348912,78,78,Medium
RANDOM_MGC_6456,RANDOM,0.07129576003491596,0.06583253560305907,0.06215716998419763,84,84,Low
RANDOM_MGC_6457,RANDOM,0.21499923990756936,0.2124252880427628,0.29474850859592,93,93,Medium
RANDOM_MGC_6458,RANDOM,0.15433255400269597,0.14674129058235516,0.051376302812082275,107,107,Medium
RANDOM_MGC_6459,RANDOM,0.18011995458689692,0.18766843988202364,0.05380872137305032,92,92,Medium
RANDOM_MGC_6460,RANDOM,0.30009460869368193,0.3015637225844902,0.13760405837628625,98,98,Medium
RANDOM_MGC_6461,RANDOM,0.05365938982792068,0.05606061713142211,0.11046063583512847,103,103,Low
RANDOM_MGC_6462,RANDOM,0.22346642621464952,0.2333522395268618,0.20710016492760844,97,97,Medium
RANDOM_MGC_6463,RANDOM,0.17751604313584102,0.17432655835796967,0.2601518267712885,104,104,Medium
RANDOM_MGC_6464,RANDOM,0.14358375696101836,0.14188463926213454,0.14867484203941572,87,87,Medium
RANDOM_MGC_6465,RANDOM,0.273014221275965,0.2867087371527235,0.13591850311873163,113,113,Medium
RANDOM_MGC_6466,RANDOM,0.2723513032139542,0.3389667687490385,0.23678998402803028,111,111,Medium
RANDOM_MGC_6467,RANDOM,0.07848267746602892,0.07071971138837407,0.16816226550114677,79,79,Low
RANDOM_MGC_6468,RANDOM,0.15965454599428847,0.16032112748024277,0.13343754429653473,86,86,Medium
RANDOM_MGC_6469,RANDOM,0.20886468069042774,0.18389055647624492,0.32754614010571304,83,83,Medium
RANDOM_MGC_6470,RANDOM,0.1500066833600015,0.14969298414015678,0.10464972740357673,89,89,Medium
RANDOM_MGC_6471,RANDOM,0.24112926548896418,0.22487568442966352,0.31306504785442835,102,102,Medium
RANDOM_MGC_6472,RANDOM,0.20886259230207124,0.20635819591747204,0.03060360090139355,101,101,Medium
RANDOM_MGC_6473,RANDOM,0.37361800372580856,0.3794206774185673,0.3509733681441316,90,90,Medium
RANDOM_MGC_6474,RANDOM,0.016484355764256553,0.015677626043750368,0.0,103,103,Low
RANDOM_MGC_6475,RANDOM,0.1659972978888264,0.13638738585554083,0.026210296333828847,112,112,Medium
RANDOM_MGC_6476,RANDOM,0.0825170332774053,0.09428013076837996,0.1937091009900433,90,90,Low
RANDOM_MGC_6477,RANDOM,0.24315621176762647,0.26356375287080397,0.17914962004328744,82,82,Medium
RANDOM_MGC_6478,RANDOM,0.007256345277163151,0.007161606992753409,0.0,96,96,Low
RANDOM_MGC_6479,RANDOM,0.21577840982588295,0.196472003468621,0.3459083523039761,85,85,Medium
RANDOM_MGC_6480,RANDOM,0.11208885659080617,0.1130418875014988,0.12823382096037766,78,78,Low
RANDOM_MGC_6481,RANDOM,0.1010320098179483,0.10467915246952361,0.17901216374009182,109,109,Low
RANDOM_MGC_6482,RANDOM,0.02538189078397901,0.027336326364977386,0.0,87,87,Low
RANDOM_MGC_6483,RANDOM,0.12960893451345315,0.14078410411764009,0.049754752388355666,106,106,Medium
RANDOM_MGC_6484,RANDOM,0.2941739563168963,0.3250821168710968,0.5028128522453869,104,104,Medium
RANDOM_MGC_6485,RANDOM,0.17632496180916926,0.1456292599826368,0.2617296954075171,93,93,Medium
RANDOM_MGC_6486,RANDOM,0.2456596603782692,0.23817580552897133,0.13832627671766723,94,94,Medium
RANDOM_MGC_6487,RANDOM,0.3557849614928184,0.39111799521479784,0.3782880155623209,101,101,Medium
RANDOM_MGC_6488,RANDOM,0.20701084310815754,0.18789066535970672,0.10744580435621141,93,93,Medium
RANDOM_MGC_6489,RANDOM,0.1196554854469794,0.13424469083072296,0.25903903095191994,95,95,Low
RANDOM_MGC_6490,RANDOM,0.22862218525241226,0.27001143390290855,0.0016474147102453207,119,119,Medium
RANDOM_MGC_6491,RANDOM,0.12119574926142218,0.13563324524219803,0.14872548432076885,107,107,Low
RANDOM_MGC_6492,RANDOM,0.1254303110338406,0.13372866008783676,0.15145845834286073,81,81,Medium
RANDOM_MGC_6493,RANDOM,0.017587384680463808,0.016800338263710458,0.0,107,107,Low
RANDOM_MGC_6494,RANDOM,0.2773685455531625,0.28518020914243225,0.25005335838711884,92,92,Medium
RANDOM_MGC_6495,RANDOM,0.13800652646602954,0.11942954178958519,0.17556086373258636,110,110,Medium
RANDOM_MGC_6496,RANDOM,0.19833883370564453,0.18284637588462754,0.020526270325388368,94,94,Medium
RANDOM_MGC_6497,RANDOM,0.06898084318197488,0.06407766082594234,0.0,73,73,Low
RANDOM_MGC_6498,RANDOM,0.22529763827578314,0.22669386573102307,0.20978695001305422,96,96,Medium
RANDOM_MGC_6499,RANDOM,0.0980818405100541,0.09423529371011342,0.014775803458855444,95,95,Low
RANDOM_MGC_6500,RANDOM,0.16395053375526625,0.16823947900708766,0.11763754735041593,105,105,Medium
RANDOM_MGC_6501,RANDOM,0.2722251245175952,0.2961217761883049,0.27021750466842104,115,115,Medium
RANDOM_MGC_6502,RANDOM,0.26297863895909457,0.2443143206334879,0.1719326758805883,85,85,Medium
RANDOM_MGC_6503,RANDOM,0.17666040629870092,0.17928559924416995,0.17400274235241256,74,74,Medium
RANDOM_MGC_6504,RANDOM,-0.008775515673453499,-0.008410481434471708,0.02102428565132547,95,95,Low
RANDOM_MGC_6505,RANDOM,0.4968364825404401,0.5062844489864154,0.5747233011084437,95,95,High
RANDOM_MGC_6506,RANDOM,0.36441022264300704,0.38941505357159695,0.23982744416222418,83,83,Medium
RANDOM_MGC_6507,RANDOM,0.2557480664031373,0.27930849362406335,0.19290767948011323,102,102,Medium
RANDOM_MGC_6508,RANDOM,0.0990097583950389,0.1056464232852792,0.1578639557639799,92,92,Low
RANDOM_MGC_6509,RANDOM,0.16693651242725135,0.1738474441360922,0.018727561550173244,96,96,Medium
RANDOM_MGC_6510,RANDOM,0.1212887503577339,0.10406316104513331,0.1319077542042653,95,95,Low
RANDOM_MGC_6511,RANDOM,0.3132215007320365,0.2793539270177581,0.3160312847641795,103,103,Medium
RANDOM_MGC_6512,RANDOM,0.20687780700846475,0.1898273874975513,0.0,89,89,Medium
RANDOM_MGC_6513,RANDOM,0.09572179824218574,0.09915457535034583,0.04628722660082205,85,85,Low
RANDOM_MGC_6514,RANDOM,0.12900580847294815,0.11235109522639923,0.1620840015338647,102,102,Medium
RANDOM_MGC_6515,RANDOM,0.29807018074092384,0.3081307148770329,0.27688505993072315,70,70,Medium
RANDOM_MGC_6516,RANDOM,0.3489303913323348,0.35815852747100146,0.3015021059218517,111,111,Medium
RANDOM_MGC_6517,RANDOM,0.3413088120422393,0.2752420371334365,0.3569261153592524,106,106,Medium
RANDOM_MGC_6518,RANDOM,0.2593968053087324,0.2311847355676058,0.35828633707506313,95,95,Medium
RANDOM_MGC_6519,RANDOM,0.15217123893315995,0.16805602288496158,0.20593014138266313,98,98,Medium
RANDOM_MGC_6520,RANDOM,-0.1652487682499526,-0.1767733685238034,0.0,95,95,Low
RANDOM_MGC_6521,RANDOM,0.2105583945284331,0.19265263505183491,0.06465940649822693,85,85,Medium
RANDOM_MGC_6522,RANDOM,0.17880578581075654,0.16030187264056409,0.23075249165829853,101,101,Medium
RANDOM_MGC_6523,RANDOM,0.19386609862932777,0.14636218341677873,0.07609224667058855,94,94,Medium
RANDOM_MGC_6524,RANDOM,0.18472389825492652,0.21190228269186057,0.13192047325960887,99,99,Medium
RANDOM_MGC_6525,RANDOM,0.038150958400999524,0.03830758475121874,0.058245446174114,102,102,Low
RANDOM_MGC_6526,RANDOM,0.23819678873759592,0.28306649082269475,0.3528494192157589,98,98,Medium
RANDOM_MGC_6527,RANDOM,0.24614137255018248,0.2414235541076288,0.37472273095755354,96,96,Medium
RANDOM_MGC_6528,RANDOM,0.2514643786547358,0.25857049290071055,0.2575329292226416,87,87,Medium
RANDOM_MGC_6529,RANDOM,0.27952647777949363,0.30444063001636185,0.22857729650213326,96,96,Medium
RANDOM_MGC_6530,RANDOM,0.2431502846906764,0.2829987912614885,0.12308611562577927,83,83,Medium
RANDOM_MGC_6531,RANDOM,0.13545487649456767,0.14224145918167877,0.3313178884586716,95,95,Medium
RANDOM_MGC_6532,RANDOM,0.17147712675131122,0.17151840503286347,0.14248853605383868,95,95,Medium
RANDOM_MGC_6533,RANDOM,0.1886774609023086,0.18920495895351,0.2564603264269207,92,92,Medium
RANDOM_MGC_6534,RANDOM,0.19043768149512288,0.17052103076418845,0.2101156998396092,88,88,Medium
RANDOM_MGC_6535,RANDOM,0.2850107150641977,0.2741266441685832,0.23545049682597347,108,108,Medium
RANDOM_MGC_6536,RANDOM,0.2473576215709885,0.24862457456023657,0.19356202002524683,97,97,Medium
RANDOM_MGC_6537,RANDOM,0.399613873282329,0.45483626967178326,0.26130137351101024,93,93,Medium
RANDOM_MGC_6538,RANDOM,0.4133270056637522,0.39555215911698005,0.5255695370063188,95,95,Medium
RANDOM_MGC_6539,RANDOM,0.18745878567359883,0.2073791806166913,0.17540572124316484,106,106,Medium
RANDOM_MGC_6540,RANDOM,-0.22845281924638505,-0.22658320680691044,0.0,95,95,Low
RANDOM_MGC_6541,RANDOM,0.3103516079027157,0.3489456477514752,0.26547485790028497,102,102,Medium
RANDOM_MGC_6542,RANDOM,0.1216120327995748,0.1298417926128997,0.09180998243362463,103,103,Low
RANDOM_MGC_6543,RANDOM,0.09388240750154707,0.09960168023187341,0.0,100,100,Low
RANDOM_MGC_6544,RANDOM,0.13668511179612924,0.1500642149411813,0.10554105686248069,110,110,Medium
RANDOM_MGC_6545,RANDOM,0.1315665084282888,0.14252810247732045,0.007554606688323237,90,90,Medium
RANDOM_MGC_6546,RANDOM,0.24402305383319267,0.2699825531860232,0.2842891994178123,91,91,Medium
RANDOM_MGC_6547,RANDOM,0.013387920256794833,0.016241908846057022,0.024168841435917916,110,110,Low
RANDOM_MGC_6548,RANDOM,0.0645460567969319,0.07498247458427057,0.2120336530600933,97,97,Low
RANDOM_MGC_6549,RANDOM,0.21544343845576563,0.2254922425345253,0.06966785694764102,88,88,Medium
RANDOM_MGC_6550,RANDOM,0.24515665602989334,0.2343269377607436,0.3667568457025906,93,93,Medium
RANDOM_MGC_6551,RANDOM,0.24713172269220446,0.2561870686513408,0.14928733737632138,92,92,Medium
RANDOM_MGC_6552,RANDOM,0.09541674717728364,0.07703761412037127,0.1298399076510136,91,91,Low
RANDOM_MGC_6553,RANDOM,0.0751081880479253,0.08133455628601924,0.0,108,108,Low
RANDOM_MGC_6554,RANDOM,0.12519538065172298,0.11192425472191246,0.14547274534716,110,110,Medium
RANDOM_MGC_6555,RANDOM,0.20447448629263779,0.22742636452043694,0.0,80,80,Medium
RANDOM_MGC_6556,RANDOM,0.33675769661674476,0.40344545397885323,0.26969954175067823,92,92,Medium
RANDOM_MGC_6557,RANDOM,-0.038437829128853684,-0.03286075249472287,0.0,100,100,Low
RANDOM_MGC_6558,RANDOM,0.15555860601102145,0.15477607783599362,0.33110326785720345,89,89,Medium
RANDOM_MGC_6559,RANDOM,0.037469549563123344,0.033481242549258564,0.0,89,89,Low
RANDOM_MGC_6560,RANDOM,0.003531827665059384,0.0029214183706165148,0.003304043578182754,79,79,Low
RANDOM_MGC_6561,RANDOM,0.2816907957356195,0.278695812682465,0.2298163430524677,111,111,Medium
RANDOM_MGC_6562,RANDOM,0.23683912981182975,0.25188237064698754,0.045233865798206624,88,88,Medium
RANDOM_MGC_6563,RANDOM,0.22672983939359925,0.24383434821139618,0.1142470002960181,119,119,Medium
RANDOM_MGC_6564,RANDOM,0.2768129441794315,0.28107380991557396,0.2297018815590452,107,107,Medium
RANDOM_MGC_6565,RANDOM,0.12805385316343634,0.10674272042268866,0.1747615318577638,119,119,Medium
RANDOM_MGC_6566,RANDOM,0.1330538957653793,0.13469549826529162,0.14184373193446653,118,118,Medium
RANDOM_MGC_6567,RANDOM,0.4111245914959374,0.34976227214923555,0.27987619678264963,96,96,Medium
RANDOM_MGC_6568,RANDOM,0.1528141540376332,0.1310077536899584,0.0,102,102,Medium
RANDOM_MGC_6569,RANDOM,0.2570710304063445,0.2314456788259794,0.2988359118296626,93,93,Medium
RANDOM_MGC_6570,RANDOM,0.17967771965030405,0.1985404877433284,0.16015098461912922,117,117,Medium
RANDOM_MGC_6571,RANDOM,-0.01728505589432769,-0.018227532807006334,0.14385739934804745,98,98,Low
RANDOM_MGC_6572,RANDOM,-0.038139600203694696,-0.03936994822836202,0.0,100,100,Low
RANDOM_MGC_6573,RANDOM,0.1175118758423821,0.10737513479054447,0.2318349655120128,110,110,Low
RANDOM_MGC_6574,RANDOM,0.2911579529273528,0.2798675642403085,0.34554176161952427,108,108,Medium
RANDOM_MGC_6575,RANDOM,0.26271657393474357,0.22672118486589676,0.3448772824876021,79,79,Medium
RANDOM_MGC_6576,RANDOM,0.2760749948405924,0.31373994301886726,0.31931624236121936,97,97,Medium
RANDOM_MGC_6577,RANDOM,0.0741756957969633,0.09047400995266086,0.11960888786940242,90,90,Low
RANDOM_MGC_6578,RANDOM,0.3506056584509897,0.37012031379687815,0.1214199239285669,90,90,Medium
RANDOM_MGC_6579,RANDOM,0.07652833152020598,0.08212832440535674,0.05283707137579741,92,92,Low
RANDOM_MGC_6580,RANDOM,0.20160195113875068,0.19839728371692072,0.13524012319575301,93,93,Medium
RANDOM_MGC_6581,RANDOM,0.17790058681179835,0.14909043423094065,0.30496597046608626,100,100,Medium
RANDOM_MGC_6582,RANDOM,0.16053460028259092,0.14698604525099923,0.06036713806472409,87,87,Medium
RANDOM_MGC_6583,RANDOM,0.3211584850869934,0.30621226541515556,0.2931304435592901,95,95,Medium
RANDOM_MGC_6584,RANDOM,0.10411726275837498,0.10010608263079498,0.18420383502204923,94,94,Low
RANDOM_MGC_6585,RANDOM,0.03567192184339324,0.03347669450126511,0.06576846107412947,97,97,Low
RANDOM_MGC_6586,RANDOM,0.18112352063512172,0.1819884453721675,0.1978542695607825,112,112,Medium
