name,n,n_squared,n_comparisons_total,n_comparisons_non_self,sum_scores_all,sum_scores_non_self,mean_score_all,mean_score_non_self,var_score_non_self,std_score_non_self,median_score_non_self,q25_score,q75_score,min_score,max_score,fraction_strong_binders,fraction_moderate_binders,fraction_weak_binders,log_n,sqrt_n,expected_random,enrichment_score,size_bin,z_score,effect_size,category,cluster_name,foldseek_match_coverage,foldseek_core_module_fraction,foldseek_network_density,foldseek_multi_match_fraction
RANDOM_MGC_6893,4,16,4,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.3862943611198906,2.0,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_6893,1.0,0.3,1.0,1.0
RANDOM_MGC_6907,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_6907,1.0,0.3,1.0,1.0
RANDOM_MGC_6911,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_6911,1.0,0.3,1.0,1.0
RANDOM_MGC_6897,5,25,5,0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.6094379124341005,2.23606797749979,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_6897,1.0,0.3,1.0,1.0
RANDOM_MGC_6905,5,25,5,0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.6094379124341005,2.23606797749979,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_6905,1.0,0.3,1.0,1.0
RANDOM_MGC_6922,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_6922,1.0,0.3,1.0,1.0
RANDOM_MGC_6904,5,25,5,0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.6094379124341005,2.23606797749979,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_6904,1.0,0.3,1.0,1.0
RANDOM_MGC_6892,4,16,4,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.3862943611198906,2.0,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_6892,1.0,0.3,1.0,1.0
RANDOM_MGC_6903,5,25,5,0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.6094379124341005,2.23606797749979,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_6903,1.0,0.3,1.0,1.0
RANDOM_MGC_6919,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_6919,1.0,0.3,1.0,1.0
RANDOM_MGC_6898,4,16,4,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.3862943611198906,2.0,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_6898,1.0,0.3,1.0,1.0
RANDOM_MGC_6910,5,25,5,0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.6094379124341005,2.23606797749979,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_6910,1.0,0.3,1.0,1.0
RANDOM_MGC_6913,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_6913,1.0,0.3,1.0,1.0
RANDOM_MGC_6918,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_6918,1.0,0.3,1.0,1.0
RANDOM_MGC_6926,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_6926,1.0,0.3,1.0,1.0
RANDOM_MGC_6914,4,16,4,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.3862943611198906,2.0,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_6914,1.0,0.3,1.0,1.0
RANDOM_MGC_6917,4,16,4,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.3862943611198906,2.0,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_6917,1.0,0.3,1.0,1.0
RANDOM_MGC_6925,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_6925,1.0,0.3,1.0,1.0
RANDOM_MGC_6932,4,16,4,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.3862943611198906,2.0,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_6932,1.0,0.3,1.0,1.0
RANDOM_MGC_6939,5,25,5,0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.6094379124341005,2.23606797749979,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_6939,1.0,0.3,1.0,1.0
RANDOM_MGC_6928,2,4,2,0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.6931471805599453,1.4142135623730951,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_6928,1.0,0.3,1.0,1.0
RANDOM_MGC_7751,4,16,4,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.3862943611198906,2.0,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_7751,1.0,0.3,1.0,1.0
RANDOM_MGC_6927,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_6927,1.0,0.3,1.0,1.0
RANDOM_MGC_6942,5,25,5,0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.6094379124341005,2.23606797749979,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_6942,1.0,0.3,1.0,1.0
RANDOM_MGC_6900,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_6900,1.0,0.3,1.0,1.0
RANDOM_MGC_6924,4,16,4,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.3862943611198906,2.0,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_6924,1.0,0.3,1.0,1.0
RANDOM_MGC_7741,4,16,4,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.3862943611198906,2.0,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_7741,1.0,0.3,1.0,1.0
RANDOM_MGC_6948,5,25,5,0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.6094379124341005,2.23606797749979,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_6948,1.0,0.3,1.0,1.0
RANDOM_MGC_6933,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_6933,1.0,0.3,1.0,1.0
RANDOM_MGC_6923,4,16,4,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.3862943611198906,2.0,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_6923,1.0,0.3,1.0,1.0
RANDOM_MGC_6931,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_6931,1.0,0.3,1.0,1.0
RANDOM_MGC_6936,5,25,5,0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.6094379124341005,2.23606797749979,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_6936,1.0,0.3,1.0,1.0
RANDOM_MGC_6915,4,16,4,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.3862943611198906,2.0,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_6915,1.0,0.3,1.0,1.0
RANDOM_MGC_6935,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_6935,1.0,0.3,1.0,1.0
RANDOM_MGC_6912,4,16,4,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.3862943611198906,2.0,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_6912,1.0,0.3,1.0,1.0
RANDOM_MGC_6909,5,25,5,0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.6094379124341005,2.23606797749979,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_6909,1.0,0.3,1.0,1.0
RANDOM_MGC_6954,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_6954,1.0,0.3,1.0,1.0
RANDOM_MGC_6930,2,4,2,0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.6931471805599453,1.4142135623730951,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_6930,1.0,0.3,1.0,1.0
RANDOM_MGC_6946,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_6946,1.0,0.3,1.0,1.0
RANDOM_MGC_6937,4,16,4,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.3862943611198906,2.0,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_6937,1.0,0.3,1.0,1.0
RANDOM_MGC_6953,5,25,5,0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.6094379124341005,2.23606797749979,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_6953,1.0,0.3,1.0,1.0
RANDOM_MGC_7716,4,16,4,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.3862943611198906,2.0,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_7716,1.0,0.3,1.0,1.0
RANDOM_MGC_7718,5,25,5,0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.6094379124341005,2.23606797749979,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_7718,1.0,0.3,1.0,1.0
RANDOM_MGC_4475,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_4475,1.0,0.3,1.0,1.0
RANDOM_MGC_6945,4,16,4,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.3862943611198906,2.0,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_6945,1.0,0.3,1.0,1.0
RANDOM_MGC_6943,4,16,4,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.3862943611198906,2.0,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_6943,1.0,0.3,1.0,1.0
RANDOM_MGC_7719,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_7719,1.0,0.3,1.0,1.0
RANDOM_MGC_6950,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_6950,1.0,0.3,1.0,1.0
RANDOM_MGC_6951,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_6951,1.0,0.3,1.0,1.0
RANDOM_MGC_7695,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_7695,1.0,0.3,1.0,1.0
RANDOM_MGC_6941,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_6941,1.0,0.3,1.0,1.0
RANDOM_MGC_7782,5,25,5,0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.6094379124341005,2.23606797749979,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_7782,1.0,0.3,1.0,1.0
RANDOM_MGC_7696,4,16,4,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.3862943611198906,2.0,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_7696,1.0,0.3,1.0,1.0
RANDOM_MGC_7705,4,16,4,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.3862943611198906,2.0,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_7705,1.0,0.3,1.0,1.0
RANDOM_MGC_6940,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_6940,1.0,0.3,1.0,1.0
RANDOM_MGC_7615,6,36,6,2,4.323,0.323,0.7204999999999999,0.1615,5.000000000000009e-07,0.0007071067811865,0.1615,0.3715,1.0,0.161,1.0,0.6666666666666666,0.0,0.3333333333333333,1.791759469228055,2.449489742783178,0.3,2.4016666666666664,small,594.6768029778858,594.6768029778858,RANDOM,RANDOM_MGC_7615,0.6666666666666666,0.3,0.4444444444444444,0.6666666666666666
RANDOM_MGC_7706,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_7706,1.0,0.3,1.0,1.0
RANDOM_MGC_6955,5,25,5,0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.6094379124341005,2.23606797749979,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_6955,1.0,0.3,1.0,1.0
RANDOM_MGC_7691,5,25,5,0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.6094379124341005,2.23606797749979,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_7691,1.0,0.3,1.0,1.0
RANDOM_MGC_7692,5,25,5,0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.6094379124341005,2.23606797749979,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_7692,1.0,0.3,1.0,1.0
RANDOM_MGC_7699,5,25,5,0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.6094379124341005,2.23606797749979,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_7699,1.0,0.3,1.0,1.0
RANDOM_MGC_7693,5,25,5,0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.6094379124341005,2.23606797749979,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_7693,1.0,0.3,1.0,1.0
RANDOM_MGC_7694,5,25,5,0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.6094379124341005,2.23606797749979,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_7694,1.0,0.3,1.0,1.0
RANDOM_MGC_7731,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_7731,1.0,0.3,1.0,1.0
RANDOM_MGC_7722,2,4,2,0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.6931471805599453,1.4142135623730951,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_7722,1.0,0.3,1.0,1.0
RANDOM_MGC_7697,5,25,5,0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.6094379124341005,2.23606797749979,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_7697,1.0,0.3,1.0,1.0
RANDOM_MGC_7708,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_7708,1.0,0.3,1.0,1.0
RANDOM_MGC_6949,5,25,5,0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.6094379124341005,2.23606797749979,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_6949,1.0,0.3,1.0,1.0
RANDOM_MGC_6952,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_6952,1.0,0.3,1.0,1.0
RANDOM_MGC_7701,4,16,4,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.3862943611198906,2.0,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_7701,1.0,0.3,1.0,1.0
RANDOM_MGC_7702,5,25,5,0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.6094379124341005,2.23606797749979,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_7702,1.0,0.3,1.0,1.0
RANDOM_MGC_7711,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_7711,1.0,0.3,1.0,1.0
RANDOM_MGC_7713,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_7713,1.0,0.3,1.0,1.0
RANDOM_MGC_7710,4,16,4,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.3862943611198906,2.0,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_7710,1.0,0.3,1.0,1.0
RANDOM_MGC_7700,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_7700,1.0,0.3,1.0,1.0
RANDOM_MGC_7712,4,16,4,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.3862943611198906,2.0,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_7712,1.0,0.3,1.0,1.0
RANDOM_MGC_7714,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_7714,1.0,0.3,1.0,1.0
RANDOM_MGC_7724,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_7724,1.0,0.3,1.0,1.0
RANDOM_MGC_7715,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_7715,1.0,0.3,1.0,1.0
RANDOM_MGC_7732,5,25,5,0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.6094379124341005,2.23606797749979,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_7732,1.0,0.3,1.0,1.0
RANDOM_MGC_7707,5,25,5,0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.6094379124341005,2.23606797749979,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_7707,1.0,0.3,1.0,1.0
RANDOM_MGC_7794,4,16,4,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.3862943611198906,2.0,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_7794,1.0,0.3,1.0,1.0
RANDOM_MGC_7747,4,16,4,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.3862943611198906,2.0,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_7747,1.0,0.3,1.0,1.0
RANDOM_MGC_7709,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_7709,1.0,0.3,1.0,1.0
RANDOM_MGC_7721,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_7721,1.0,0.3,1.0,1.0
RANDOM_MGC_7725,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_7725,1.0,0.3,1.0,1.0
RANDOM_MGC_7735,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_7735,1.0,0.3,1.0,1.0
RANDOM_MGC_7717,5,25,5,0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.6094379124341005,2.23606797749979,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_7717,1.0,0.3,1.0,1.0
RANDOM_MGC_7749,4,16,4,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.3862943611198906,2.0,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_7749,1.0,0.3,1.0,1.0
RANDOM_MGC_7723,5,25,5,0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.6094379124341005,2.23606797749979,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_7723,1.0,0.3,1.0,1.0
RANDOM_MGC_7703,5,25,5,0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.6094379124341005,2.23606797749979,0.3,3.333333333333333,small,0.0,0.0,RANDOM,RANDOM_MGC_7703,1.0,0.3,1.0,1.0
