cluster_name,category,mean_cladepp_score,weighted_cladepp_score,positive_correlation_ratio,n_clades_analyzed,total_clades,conservation_level,cladepp_largest_clade_fraction,cladepp_multi_clade_high,cladepp_multi_clade_medium,cladepp_multi_clade_low,cladepp_conservation_consistency,cladepp_max_pair_score
MGC_CANDIDATE_122,MGC_CANDIDATE,0.3030489312632634,0.3299324826286577,0.3782028140608917,117,117,Medium,0.056842105263157895,0.14150943396226415,0.4716981132075472,0.6320754716981132,0.10372590200241938,0.9994651877208868
MGC_CANDIDATE_123,MGC_CANDIDATE,0.5594698890828134,0.63599588282047,0.5647962822057851,109,109,High,0.04675101865751662,0.18791946308724833,0.40268456375838924,0.5906040268456376,0.16496808487152848,0.9912609042087728
MGC_CANDIDATE_124,MGC_CANDIDATE,0.248434717136336,0.2617977003285782,0.3489920101739033,92,92,Medium,0.012777242044358728,0.08,0.168,0.496,0.0,0.9994625081596004
MGC_CANDIDATE_125,MGC_CANDIDATE,0.4689824517024499,0.4495287019049028,0.2651492615489152,78,78,Medium,0.0014480761274306992,0.05263157894736842,0.18796992481203006,0.6541353383458647,0.2114743599001574,0.9745496575764212
MGC_CANDIDATE_126,MGC_CANDIDATE,0.6468215289023266,0.6542502391093414,0.7356363132912687,101,101,High,0.07407407407407407,0.1774193548387097,0.3548387096774194,0.6612903225806451,0.24255914964313008,0.9968340001426064
MGC_CANDIDATE_127,MGC_CANDIDATE,0.2940495215430067,0.3428587163768387,0.3609259376364283,97,97,Medium,0.0038395904436860067,0.1111111111111111,0.1414141414141414,0.30303030303030304,0.0,0.987483537780504
MGC_CANDIDATE_128,MGC_CANDIDATE,0.3410975817870526,0.4353922685988762,0.3256824159787505,89,89,Medium,0.006038086391082211,0.11,0.3,0.54,0.11035525215108921,0.9986613384834598
MGC_CANDIDATE_129,MGC_CANDIDATE,0.4149513363882194,0.4341675819723514,0.3740349479217401,95,95,Medium,0.005420054200542005,0.13793103448275862,0.3448275862068966,0.6436781609195402,0.2606564323919214,0.9259778250039388
MGC_CANDIDATE_130,MGC_CANDIDATE,0.3480645499585135,0.3667052909888912,0.3181543249075365,106,106,Medium,0.0023497818059751594,0.0963855421686747,0.18072289156626506,0.39759036144578314,0.06567055936546273,0.9912407071619304
MGC_CANDIDATE_131,MGC_CANDIDATE,0.2319314254947658,0.2487628830998848,0.2602081223329657,98,98,Medium,0.0014551804423748546,0.04950495049504951,0.1485148514851485,0.32673267326732675,0.2112483660479516,0.9929549643099694
MGC_CANDIDATE_132,MGC_CANDIDATE,0.4115036339059884,0.4124827181575517,0.532907570371585,89,89,Medium,0.004645345720921922,0.07432432432432433,0.24324324324324326,0.5337837837837838,0.10428213819802457,0.9715899405114736
MGC_CANDIDATE_133,MGC_CANDIDATE,0.286090518147775,0.3193872747447261,0.2326715973700238,88,88,Medium,0.0024096385542168677,0.09333333333333334,0.14666666666666667,0.5866666666666667,0.49178598321482214,0.9958251175480012
MGC_CANDIDATE_134,MGC_CANDIDATE,0.4564214005574416,0.502430744990888,0.2862446914415607,111,111,Medium,0.006519453207150368,0.11206896551724138,0.25862068965517243,0.646551724137931,0.4752347493704463,0.9992885925038224
MGC_CANDIDATE_135,MGC_CANDIDATE,0.3019358524234712,0.3126357478883391,0.5503939508479776,79,79,Medium,0.001726689689195856,0.06,0.15,0.44,0.22921140546188945,0.9984172057998016
MGC_CANDIDATE_136,MGC_CANDIDATE,0.5757877255164451,0.5574765296816524,0.642945181967814,84,84,High,0.04311708860759494,0.19708029197080293,0.45985401459854014,0.7153284671532847,0.4691570818486158,0.9985342065480568
MGC_CANDIDATE_137,MGC_CANDIDATE,0.3170372098799113,0.2688254759070604,0.2779160484757128,115,115,Medium,0.001453752498637107,0.1032258064516129,0.27741935483870966,0.4838709677419355,0.1468030460076587,0.9967209752047168
MGC_CANDIDATE_138,MGC_CANDIDATE,0.3681833778527905,0.3951496272473666,0.4870680497524954,90,90,Medium,0.010224438902743141,0.11965811965811966,0.3076923076923077,0.6410256410256411,0.42004813360320536,0.998321204988762
MGC_CANDIDATE_139,MGC_CANDIDATE,0.4941190594062963,0.5046367944569294,0.5874884495878068,91,91,High,0.0012736149437486733,0.07894736842105263,0.19298245614035087,0.5789473684210527,0.4513892311841011,0.9993368911726392
MGC_CANDIDATE_140,MGC_CANDIDATE,0.2673971473074743,0.2476694486522327,0.3166253846744643,98,98,Medium,0.007006071929005138,0.08247422680412371,0.23711340206185566,0.4639175257731959,0.0,0.9997186400882176
MGC_CANDIDATE_141,MGC_CANDIDATE,0.4291253067475979,0.3806375687159832,0.3814201375481484,95,95,Medium,0.04691198622767377,0.22448979591836735,0.5918367346938775,0.7346938775510204,0.4092125917960253,1.0
MGC_CANDIDATE_142,MGC_CANDIDATE,0.5488621314499212,0.5851656758022699,0.615594383348355,76,76,High,0.011681056373793804,0.08080808080808081,0.31313131313131315,0.6868686868686869,0.44743097917861907,0.9952460888754434
MGC_CANDIDATE_143,MGC_CANDIDATE,0.2256301092871598,0.1895013966630592,0.3345859916564308,102,102,Medium,0.021129622104835433,0.06140350877192982,0.47368421052631576,0.6842105263157895,0.43177359429324147,0.9947482617890232
MGC_CANDIDATE_144,MGC_CANDIDATE,0.4243758949112325,0.4370919446186054,0.2523686216821479,102,102,Medium,0.001276595744680851,0.04964539007092199,0.15602836879432624,0.2765957446808511,0.0,0.9661032016510136
MGC_CANDIDATE_145,MGC_CANDIDATE,0.4327210018821501,0.4692231997015162,0.4551705000793613,93,93,Medium,0.004088307440719542,0.03508771929824561,0.07894736842105263,0.30701754385964913,0.0,0.9787701223390428
MGC_CANDIDATE_146,MGC_CANDIDATE,0.4906041564801037,0.5175821300495874,0.5204217267578506,93,93,High,0.014797951052931132,0.11363636363636363,0.30303030303030304,0.5454545454545454,0.0,0.9998025017569052
MGC_CANDIDATE_147,MGC_CANDIDATE,0.2667221661636206,0.2563002702613038,0.2933298323065079,91,91,Medium,0.011860386309725517,0.12,0.4,0.64,0.14822350389709593,0.992323235217278
MGC_CANDIDATE_148,MGC_CANDIDATE,0.2574613616089537,0.2252947960157141,0.2620797232605714,85,85,Medium,0.0013233348037053375,0.04504504504504504,0.11711711711711711,0.5405405405405406,0.4426675092179244,0.9101584233241594
MGC_CANDIDATE_149,MGC_CANDIDATE,0.4617833196269139,0.4888908889506629,0.5803906271623042,101,101,Medium,0.0045871559633027525,0.044444444444444446,0.12222222222222222,0.3888888888888889,0.0,0.9672551403363686
MGC_CANDIDATE_150,MGC_CANDIDATE,0.4368356002615603,0.489278722811694,0.4157039069538439,93,93,Medium,0.00856590218292346,0.12,0.264,0.584,0.14076462812019264,0.9998874118487624
MGC_CANDIDATE_151,MGC_CANDIDATE,0.4316796571033577,0.4069559232846446,0.4314011121744607,89,89,Medium,0.04568635784105397,0.31932773109243695,0.5966386554621849,0.7226890756302521,0.41129646258684427,0.98254670484129
MGC_CANDIDATE_152,MGC_CANDIDATE,0.4423211064332146,0.4647427260345753,0.4738876382410601,89,89,Medium,0.012314126394052044,0.07518796992481203,0.13533834586466165,0.41353383458646614,0.0,0.9878058378788248
MGC_CANDIDATE_153,MGC_CANDIDATE,0.3284852583769453,0.3804356986173117,0.3106783056464637,103,103,Medium,0.0452469904524699,0.1619047619047619,0.47619047619047616,0.6857142857142857,0.2672646628268315,0.973436249237142
MGC_CANDIDATE_154,MGC_CANDIDATE,0.4296569350151553,0.4442157355047439,0.2910568093400398,97,97,Medium,0.002205071664829107,0.06666666666666667,0.18333333333333332,0.48333333333333334,0.5116169749795424,0.961125251267614
MGC_CANDIDATE_155,MGC_CANDIDATE,0.4364017372888237,0.419081818816813,0.4578147416577171,89,89,Medium,0.002073255010366275,0.010309278350515464,0.05154639175257732,0.28865979381443296,0.0,0.8203055661649922
MGC_CANDIDATE_156,MGC_CANDIDATE,0.3246784277408758,0.3584726968304988,0.3472240654780216,100,100,Medium,0.05968096809680968,0.3670886075949367,0.4430379746835443,0.6962025316455697,0.3827704144233275,0.988005221191699
MGC_CANDIDATE_157,MGC_CANDIDATE,0.6108143932859535,0.5657631073917935,0.5742978851444086,94,94,High,0.011351233355162629,0.037037037037037035,0.08333333333333333,0.37037037037037035,0.0,0.9755153617391182
MGC_CANDIDATE_158,MGC_CANDIDATE,0.4564480709291172,0.3971923468324636,0.443216579276187,107,107,Medium,0.0015050526768436896,0.10714285714285714,0.35714285714285715,0.7410714285714286,0.4585961768792408,0.981080056518396
MGC_CANDIDATE_159,MGC_CANDIDATE,0.2717844421602262,0.2938620683392803,0.0,90,90,Medium,0.0876120619396903,0.1643835616438356,0.6164383561643836,0.821917808219178,0.5458267278318432,0.949493581264241
MGC_CANDIDATE_160,MGC_CANDIDATE,0.4767117951974917,0.457349561020819,0.5975524001309052,78,78,Medium,0.06761453396524486,0.1095890410958904,0.589041095890411,0.7534246575342466,0.47567299894855397,0.9601008080409352
MGC_CANDIDATE_161,MGC_CANDIDATE,0.29580780277179,0.2864448642034371,0.3859108203578499,98,98,Medium,0.15659140568099053,0.22727272727272727,0.7727272727272727,0.8409090909090909,0.6124938845357943,0.9603966472081822
MGC_CANDIDATE_162,MGC_CANDIDATE,0.4911876825550379,0.4603931307674466,0.3574045645067861,91,91,High,0.07276436586195172,0.18,0.68,0.86,0.6322614933707419,0.9544883404812576
MGC_CANDIDATE_163,MGC_CANDIDATE,0.5323882497119211,0.5072160071466824,0.4648415252091649,89,89,High,0.004325259515570935,0.0,0.1875,0.6875,0.5493363921295451,0.7658165416840625
MGC_CANDIDATE_164,MGC_CANDIDATE,0.3128863308947953,0.3567853290209582,0.4577384669989544,103,103,Medium,0.005453644025780862,0.17272727272727273,0.2636363636363636,0.6,0.2597412097351425,0.9996678414809756
MGC_CANDIDATE_165,MGC_CANDIDATE,0.5107384127331953,0.59564861081392,0.3952533450011001,102,102,High,0.006152389966871746,0.15294117647058825,0.3058823529411765,0.6352941176470588,0.3467194915416486,0.9992591030714588
MGC_CANDIDATE_166,MGC_CANDIDATE,0.4496774047972576,0.5303935382740605,0.497523273720871,93,93,Medium,0.005076142131979695,0.0851063829787234,0.14893617021276595,0.3829787234042553,0.0,0.980918338112372
MGC_CANDIDATE_167,MGC_CANDIDATE,0.4950664717433889,0.5490346887134951,0.4458647986353444,96,96,High,0.05719606278265496,0.10465116279069768,0.3953488372093023,0.5697674418604651,0.31485877690099073,0.9477278103587616
MGC_CANDIDATE_168,MGC_CANDIDATE,0.6142543417763228,0.6428952563524454,0.6552685374448394,100,100,High,0.004704652378463147,0.08333333333333333,0.4166666666666667,0.8333333333333334,0.6055098285634066,0.939681545463772
MGC_CANDIDATE_169,MGC_CANDIDATE,0.3766864579352816,0.3227341992975794,0.3817002604509881,101,101,Medium,0.0015332720024532351,0.019230769230769232,0.09615384615384616,0.2403846153846154,0.0,0.888685996212482
MGC_CANDIDATE_170,MGC_CANDIDATE,0.3203106593727544,0.3143040432492853,0.2919874764450452,98,98,Medium,0.004316069057104913,0.06521739130434782,0.14130434782608695,0.33695652173913043,0.0,0.9879430978537952
MGC_CANDIDATE_171,MGC_CANDIDATE,0.3052528497545294,0.3710883951418547,0.3441050370796748,96,96,Medium,0.003386004514672686,0.044444444444444446,0.15555555555555556,0.4444444444444444,0.1861760784563974,0.9439571933828356
MGC_CANDIDATE_172,MGC_CANDIDATE,0.3134266393973329,0.2997730986495924,0.2641219208124881,102,102,Medium,0.07385229540918163,0.2597402597402597,0.5194805194805194,0.8311688311688312,0.5896770693109427,0.9991611360664484
MGC_CANDIDATE_173,MGC_CANDIDATE,0.3953494204259758,0.455211034480217,0.2169261331304283,84,84,Medium,0.07600700525394045,0.125,0.546875,0.703125,0.5264102161308227,0.9905384985152564
MGC_CANDIDATE_174,MGC_CANDIDATE,0.4417337540071658,0.4441648719016879,0.3489615271317923,115,115,Medium,0.001275103602167676,0.030303030303030304,0.16666666666666666,0.5757575757575758,0.3743846914734521,0.9620485666235462
MGC_CANDIDATE_175,MGC_CANDIDATE,0.434585009645699,0.3181969561868445,0.3297991471576045,95,95,Medium,0.014285714285714285,0.09090909090909091,0.22727272727272727,0.48484848484848486,0.0,0.9728099368559148
MGC_CANDIDATE_176,MGC_CANDIDATE,0.495634622318095,0.5273793043630208,0.3352227065260078,103,103,High,0.017715793441387108,0.045454545454545456,0.23863636363636365,0.45454545454545453,0.25583515143644153,0.9940451445367152
MGC_CANDIDATE_177,MGC_CANDIDATE,0.4053419098092599,0.4566685194946459,0.4422819164440304,85,85,Medium,0.014840182648401826,0.16483516483516483,0.38461538461538464,0.6263736263736264,0.26257826525085104,0.9998367165217243
MGC_CANDIDATE_178,MGC_CANDIDATE,0.5650969291567465,0.5623281820147633,0.5478202600956957,94,94,High,0.002588159171789065,0.047058823529411764,0.15294117647058825,0.5176470588235295,0.10706575920245387,0.9996593267076588
MGC_CANDIDATE_179,MGC_CANDIDATE,0.3745495571939106,0.4207334279666624,0.4099436637748926,84,84,Medium,0.05835240274599542,0.09615384615384616,0.4423076923076923,0.8076923076923077,0.6359938240647898,0.9933245529815504
MGC_CANDIDATE_180,MGC_CANDIDATE,0.7055667605747887,0.5878903949203121,0.7576418961351262,100,100,High,0.05825632784250703,0.1,0.475,0.7625,0.5119668519051292,0.956018068024585
MGC_CANDIDATE_181,MGC_CANDIDATE,0.4732865088671392,0.4077096215399391,0.5489333925431634,82,82,Medium,0.001700198356474922,0.04424778761061947,0.1415929203539823,0.30973451327433627,0.0,0.9568239445977108
MGC_CANDIDATE_182,MGC_CANDIDATE,0.3088412269934342,0.3151682814210687,0.3495334011083124,78,78,Medium,0.005147402901263453,0.05333333333333334,0.08,0.30666666666666664,0.0,0.9787701223390428
MGC_CANDIDATE_183,MGC_CANDIDATE,0.2851380219650226,0.2987423769390497,0.1871771622856007,102,102,Medium,0.06193131787496331,0.297029702970297,0.6237623762376238,0.7524752475247525,0.5396676247687615,0.997305061994625
MGC_CANDIDATE_184,MGC_CANDIDATE,0.4574061908504692,0.5194569481375726,0.5153587433755668,97,97,Medium,0.011346279729434867,0.10891089108910891,0.27722772277227725,0.5148514851485149,0.0,0.9993407156494464
MGC_CANDIDATE_185,MGC_CANDIDATE,0.3791179771073631,0.4033407522431746,0.4012984510281337,101,101,Medium,0.004128440366972477,0.08333333333333333,0.2777777777777778,0.6111111111111112,0.16981662277980858,0.9061028164111664
MGC_CANDIDATE_186,MGC_CANDIDATE,0.483082654794813,0.425420503861735,0.7020931327072957,105,105,High,0.003256150506512301,0.06,0.18,0.68,0.47819153843784623,0.9281460362145832
MGC_CANDIDATE_187,MGC_CANDIDATE,0.4563820525652061,0.46610507239444,0.4571738865525066,98,98,Medium,0.0057832537088257484,0.06593406593406594,0.18681318681318682,0.43956043956043955,0.15289489105091658,0.9935355660605788
MGC_CANDIDATE_188,MGC_CANDIDATE,0.3958232735863528,0.4196014639790649,0.434113252159646,87,87,Medium,0.0018726591760299626,0.011235955056179775,0.056179775280898875,0.19101123595505617,0.0,0.8729810931281
MGC_CANDIDATE_189,MGC_CANDIDATE,0.3099905766662139,0.2518910888598591,0.3005080157847836,99,99,Medium,0.010540632437946278,0.09473684210526316,0.22105263157894736,0.6,0.1828858243017788,0.9998874118487624
MGC_CANDIDATE_190,MGC_CANDIDATE,0.2359034427823376,0.2348741142091639,0.2407930278519924,88,88,Medium,0.011214557765552264,0.09836065573770492,0.1885245901639344,0.5,0.0,0.9943831013067252
MGC_CANDIDATE_191,MGC_CANDIDATE,0.3543814918157673,0.3424890675609515,0.3525201564074577,87,87,Medium,0.04397821262860601,0.14814814814814814,0.4722222222222222,0.6944444444444444,0.2708789953879618,0.9787166608209692
MGC_CANDIDATE_192,MGC_CANDIDATE,0.4988746262904731,0.4662136500404861,0.4554122686704078,113,113,High,0.009125475285171103,0.09090909090909091,0.18181818181818182,0.4,0.3767398393127537,0.9992936191899674
MGC_CANDIDATE_193,MGC_CANDIDATE,0.4276429962240396,0.4489728475099702,0.4453783619995312,100,100,Medium,0.0013911430558775793,0.03333333333333333,0.06666666666666667,0.31666666666666665,0.0,0.9652413552419712
MGC_CANDIDATE_194,MGC_CANDIDATE,0.2657475694408405,0.2351950623094602,0.3279236136531515,95,95,Medium,0.05470128560625157,0.25263157894736843,0.4631578947368421,0.6736842105263158,0.3729174764085852,0.9576475268206472
MGC_CANDIDATE_195,MGC_CANDIDATE,0.4231057646768961,0.4407441771473396,0.3811550967398302,110,110,Medium,0.012798424809254246,0.07758620689655173,0.1724137931034483,0.39655172413793105,0.0,0.9989211176327782
MGC_CANDIDATE_196,MGC_CANDIDATE,0.446631697411928,0.4716203446844765,0.5301890262629506,80,80,Medium,0.013462026924053848,0.10714285714285714,0.30357142857142855,0.6160714285714286,0.27393444311613935,0.9996442863241644
MGC_CANDIDATE_197,MGC_CANDIDATE,0.3058802103252943,0.3390303852538407,0.3773112432852738,85,85,Medium,0.002583979328165375,0.11458333333333333,0.19791666666666666,0.4895833333333333,0.0,0.9997772200062066
MGC_CANDIDATE_198,MGC_CANDIDATE,0.420948114249359,0.3736579922309638,0.3329218890666944,85,85,Medium,0.04852607709750567,0.35,0.55,0.7875,0.5049613006446687,0.9702455730041294
MGC_CANDIDATE_199,MGC_CANDIDATE,0.4103553468756614,0.3485872558954618,0.3139863743138469,100,100,Medium,0.10171102661596958,0.2638888888888889,0.5138888888888888,0.7361111111111112,0.43826099655131456,0.9764775890125388
MGC_CANDIDATE_200,MGC_CANDIDATE,0.2771445939705839,0.284874256671874,0.3219599339812765,92,92,Medium,0.003484320557491289,0.024390243902439025,0.17073170731707318,0.6097560975609756,0.4624539825438492,0.9658634615932126
MGC_CANDIDATE_201,MGC_CANDIDATE,0.4435786182626245,0.4308802384258873,0.3848250397647099,87,87,Medium,0.003257328990228013,0.044444444444444446,0.2,0.5777777777777777,0.157626121195665,0.9741432592612994
MGC_CANDIDATE_202,MGC_CANDIDATE,0.4660910039742372,0.6013809214774154,0.3615199392472878,84,84,Medium,0.05542544886807182,0.15126050420168066,0.37815126050420167,0.6050420168067226,0.2695940731028821,0.9907501253442738
MGC_CANDIDATE_203,MGC_CANDIDATE,0.5240103828681382,0.5480361790761898,0.6957001274834784,93,93,High,0.006602336211274758,0.0958904109589041,0.136986301369863,0.3287671232876712,0.0,0.9946778842172668
MGC_CANDIDATE_204,MGC_CANDIDATE,0.5207666475706707,0.5237955155327865,0.4241338911408022,104,104,High,0.02019678922837908,0.09722222222222222,0.3194444444444444,0.6944444444444444,0.45550671770061724,0.9999805733770408
MGC_CANDIDATE_205,MGC_CANDIDATE,0.2511164670935586,0.2467764725291122,0.0987569222776346,99,99,Medium,0.02810051337476358,0.08064516129032258,0.6129032258064516,0.7580645161290323,0.5764037383736753,0.8870947272679471
MGC_CANDIDATE_206,MGC_CANDIDATE,0.2998952030734129,0.2633661126240089,0.2215258642313014,90,90,Medium,0.0395888846593072,0.15384615384615385,0.5230769230769231,0.7230769230769231,0.45515067115085484,0.9890820669934106
MGC_CANDIDATE_207,MGC_CANDIDATE,0.4610174111334403,0.4870133325063436,0.4841822305056967,102,102,Medium,0.002413127413127413,0.0136986301369863,0.0684931506849315,0.2328767123287671,0.0,0.8891968193435528
MGC_CANDIDATE_208,MGC_CANDIDATE,0.4608788619561639,0.4572312349924463,0.4682340696895853,85,85,Medium,0.04443744090765837,0.15384615384615385,0.3956043956043956,0.6923076923076923,0.3149871502656141,0.9846911562058408
MGC_CANDIDATE_209,MGC_CANDIDATE,0.4610187884113407,0.4574083804662739,0.6497401314278238,95,95,Medium,0.050500349080754015,0.14285714285714285,0.6309523809523809,0.7380952380952381,0.4984620982118647,0.987605855886906
MGC_CANDIDATE_210,MGC_CANDIDATE,0.8311679223136086,0.8390177485767191,0.7543286275363321,104,104,High,0.004466944609886838,0.10227272727272728,0.3522727272727273,0.5795454545454546,0.19043987193849576,0.9970179050300876
MGC_CANDIDATE_211,MGC_CANDIDATE,0.4672117576358722,0.4775470671272436,0.4908273983346645,101,101,Medium,0.003316138540899042,0.05194805194805195,0.16883116883116883,0.4025974025974026,0.0,0.8842002762816988
MGC_CANDIDATE_212,MGC_CANDIDATE,0.5298342294960284,0.4376825119908957,0.6426831183349434,83,83,High,0.004129793510324484,0.10344827586206896,0.2413793103448276,0.4827586206896552,0.33576787653410645,0.985867312959692
MGC_CANDIDATE_213,MGC_CANDIDATE,0.5096987955713961,0.5523617573926773,0.4437972107220612,97,97,High,0.06876606683804627,0.3181818181818182,0.509090909090909,0.6545454545454545,0.3216756077950772,0.9990923758199396
