name,n,n_squared,n_comparisons_total,n_comparisons_non_self,sum_scores_all,sum_scores_non_self,mean_score_all,mean_score_non_self,var_score_non_self,std_score_non_self,median_score_non_self,q25_score,q75_score,min_score,max_score,fraction_strong_binders,fraction_moderate_binders,fraction_weak_binders,log_n,sqrt_n,expected_random,enrichment_score,size_bin,z_score,effect_size,total_interactions,mean_score,std_score,median_score,high_score_interactions,medium_score_interactions,low_score_interactions,category
RANDOM_MGC_9299,20,400,20,20,183.481,183.481,9.17405,9.17405,38.6589984475,6.217636081944649,11.429,8.439,12.68375,-7.982,15.735,0.0,0.0,1.0,2.995732273553991,4.47213595499958,-30.0,-0.3058016666666666,medium,6.300473280151802,6.300473280151802,20,9.17405,6.217636081944649,11.429,0,0,20,RANDOM
RANDOM_MGC_9300,2,4,2,2,47.233,47.233,23.6165,23.6165,71.98674025,8.4845,23.6165,19.37425,27.85875,15.132,32.101,0.0,0.0,1.0,0.6931471805599453,1.4142135623730951,-30.0,-0.7872166666666666,small,6.319347044610761,6.319347044610761,2,23.6165,8.4845,23.6165,0,0,2,RANDOM
RANDOM_MGC_9301,6,36,6,6,67.872,67.872,11.312,11.312,49.759064333333335,7.054010514121264,11.244,9.77025,13.9815,-1.265,22.476,0.0,0.0,1.0,1.791759469228055,2.449489742783178,-30.0,-0.3770666666666666,small,5.856526569856742,5.856526569856742,6,11.312,7.054010514121264,11.244,0,0,6,RANDOM
RANDOM_MGC_9302,12,144,12,12,-86.73999999999998,-86.73999999999998,-7.228333333333332,-7.228333333333332,689.073156722222,26.25020298440037,0.4809999999999998,-15.884,14.09675,-66.916,18.452,0.0833333333333333,0.0833333333333333,0.8333333333333334,2.4849066497880004,3.4641016151377544,-30.0,0.2409444444444443,medium,0.8674853554541699,0.8674853554541699,12,-7.228333333333332,26.25020298440037,0.4809999999999998,1,1,10,RANDOM
RANDOM_MGC_9303,12,144,12,12,57.11900000000001,57.11900000000001,4.759916666666667,4.759916666666667,159.47462524305553,12.628326304109168,9.4145,4.08775,11.18575,-22.923,19.887,0.0,0.0,1.0,2.4849066497880004,3.4641016151377544,-30.0,-0.1586638888888889,medium,2.752535516551868,2.752535516551868,12,4.759916666666667,12.628326304109168,9.4145,0,0,12,RANDOM
RANDOM_MGC_9310,6,36,6,6,18.574,18.574,3.0956666666666663,3.0956666666666663,93.39730355555554,9.66422803722861,7.041499999999999,3.2485,9.22875,-17.708,10.257,0.0,0.0,1.0,1.791759469228055,2.449489742783178,-30.0,-0.1031888888888888,small,3.4245535741887814,3.4245535741887814,6,3.0956666666666663,9.66422803722861,7.041499999999999,0,0,6,RANDOM
RANDOM_MGC_9304,20,400,20,20,-381.634,-381.634,-19.0817,-19.0817,4085.3054503099984,63.91639422174876,1.0125,-20.7765,12.508,-277.698,19.154,0.15,0.05,0.8,2.995732273553991,4.47213595499958,-30.0,0.6360566666666666,medium,0.1708215886227957,0.1708215886227957,20,-19.0817,63.91639422174876,1.0125,3,1,16,RANDOM
RANDOM_MGC_9305,12,144,12,12,-176.611,-176.611,-14.717583333333332,-14.717583333333332,834.3386260763888,28.8849203924191,-12.066,-25.006,10.91075,-96.692,13.141,0.0833333333333333,0.1666666666666666,0.75,2.4849066497880004,3.4641016151377544,-30.0,0.490586111111111,medium,0.5290794109537365,0.5290794109537365,12,-14.717583333333332,28.8849203924191,-12.066,1,2,9,RANDOM
RANDOM_MGC_9306,20,400,20,20,-102.79,-102.79,-5.1395,-5.1395,330.15977905,18.17029936599835,0.1895,-8.64475,6.2785,-59.976,16.301,0.05,0.1,0.85,2.995732273553991,4.47213595499958,-30.0,0.1713166666666666,medium,1.3681942987973477,1.3681942987973477,20,-5.1395,18.17029936599835,0.1895,1,2,17,RANDOM
RANDOM_MGC_9307,12,144,12,12,-1023.087,-1023.087,-85.25725,-85.25725,5142.418971520833,71.71066149130709,-58.991,-142.60775,-32.17975,-220.221,-6.728,0.5833333333333334,0.25,0.1666666666666666,2.4849066497880004,3.4641016151377544,-30.0,2.841908333333333,medium,-0.770558363998614,-0.770558363998614,12,-85.25725,71.71066149130709,-58.991,7,3,2,RANDOM
RANDOM_MGC_9308,20,400,20,20,-311.836,-311.836,-15.5918,-15.5918,1243.56429406,35.26420698186761,-3.599,-17.7075,7.313750000000001,-102.314,18.021,0.15,0.05,0.8,2.995732273553991,4.47213595499958,-30.0,0.5197266666666667,medium,0.4085785909607582,0.4085785909607582,20,-15.5918,35.26420698186761,-3.599,3,1,16,RANDOM
RANDOM_MGC_9309,6,36,6,6,26.489,26.489,4.414833333333333,4.414833333333333,118.36162247222222,10.879412781589926,7.5355,-3.13025,13.447,-13.689,16.375,0.0,0.0,1.0,1.791759469228055,2.449489742783178,-30.0,-0.1471611111111111,small,3.1632987941748016,3.1632987941748016,6,4.414833333333333,10.879412781589926,7.5355,0,0,6,RANDOM
RANDOM_MGC_9311,20,400,20,20,-393.93,-393.93,-19.6965,-19.6965,890.91649925,29.848224390238023,-14.632,-36.1095,5.6805,-85.096,13.712,0.2,0.15,0.65,2.995732273553991,4.47213595499958,-30.0,0.65655,medium,0.3451964132033863,0.3451964132033863,20,-19.6965,29.848224390238023,-14.632,4,3,13,RANDOM
RANDOM_MGC_9317,20,400,20,20,105.165,105.165,5.258249999999999,5.258249999999999,151.72142978749997,12.317525311015196,9.5785,4.9015,12.81725,-28.226,16.568,0.0,0.1,0.9,2.995732273553991,4.47213595499958,-30.0,-0.175275,medium,2.862445914234866,2.862445914234866,20,5.258249999999999,12.317525311015196,9.5785,0,2,18,RANDOM
RANDOM_MGC_9318,6,36,6,6,3.556,3.556,0.5926666666666667,0.5926666666666667,63.70613988888889,7.981612612053337,-1.0585,-6.578250000000001,7.98025,-8.264,11.362,0.0,0.0,1.0,1.791759469228055,2.449489742783178,-30.0,-0.0197555555555555,small,3.832892944524458,3.832892944524458,6,0.5926666666666667,7.981612612053337,-1.0585,0,0,6,RANDOM
RANDOM_MGC_9312,12,144,12,12,-315.279,-315.279,-26.27325,-26.27325,1490.0432115208332,38.60107785439201,-21.065,-37.778,1.49925,-121.389,21.091,0.1666666666666666,0.25,0.5833333333333334,2.4849066497880004,3.4641016151377544,-30.0,0.8757750000000001,medium,0.0965452315621277,0.0965452315621277,12,-26.27325,38.60107785439201,-21.065,2,3,7,RANDOM
RANDOM_MGC_9313,12,144,12,12,-18.716,-18.716,-1.5596666666666668,-1.5596666666666668,240.6993063888889,15.514486984392647,2.551,-11.90525,11.45425,-40.075,12.945,0.0,0.0833333333333333,0.9166666666666666,2.4849066497880004,3.4641016151377544,-30.0,0.0519888888888888,medium,1.8331468750429127,1.8331468750429127,12,-1.5596666666666668,15.514486984392647,2.551,0,1,11,RANDOM
RANDOM_MGC_9314,20,400,20,20,-173.23000000000002,-173.23000000000002,-8.6615,-8.6615,509.62362585,22.574844979534188,-5.3835,-18.3045,11.10175,-71.891,16.634,0.05,0.1,0.85,2.995732273553991,4.47213595499958,-30.0,0.2887166666666667,medium,0.9452335118732808,0.9452335118732808,20,-8.6615,22.574844979534188,-5.3835,1,2,17,RANDOM
RANDOM_MGC_9315,6,36,6,6,-2.4419999999999984,-2.4419999999999984,-0.4069999999999997,-0.4069999999999997,238.8117193333333,15.453534202030722,1.5220000000000002,-7.854999999999999,11.24025,-27.499,18.514,0.0,0.1666666666666666,0.8333333333333334,1.791759469228055,2.449489742783178,-30.0,0.0135666666666666,small,1.9149664803609283,1.9149664803609283,6,-0.4069999999999997,15.453534202030722,1.5220000000000002,0,1,5,RANDOM
RANDOM_MGC_9316,20,400,20,20,163.60400000000004,163.60400000000004,8.180200000000003,8.180200000000003,111.30762615999996,10.55024294317434,11.4075,8.10775,14.84075,-24.777,20.234,0.0,0.0,1.0,2.995732273553991,4.47213595499958,-30.0,-0.2726733333333334,medium,3.618892968213716,3.618892968213716,20,8.180200000000003,10.55024294317434,11.4075,0,0,20,RANDOM
RANDOM_MGC_9323,6,36,6,6,63.85,63.85,10.641666666666666,10.641666666666666,3.8545498888888887,1.963300763736644,10.239999999999998,9.61575,12.401,7.661,13.18,0.0,0.0,1.0,1.791759469228055,2.449489742783178,-30.0,-0.3547222222222222,small,20.700682960727622,20.700682960727622,6,10.641666666666666,1.963300763736644,10.239999999999998,0,0,6,RANDOM
RANDOM_MGC_9324,12,144,12,12,-179.108,-179.108,-14.925666666666666,-14.925666666666666,2343.3457488888885,48.40811656002419,2.3895,-10.25875,10.84725,-153.189,28.837,0.1666666666666666,0.0,0.8333333333333334,2.4849066497880004,3.4641016151377544,-30.0,0.4975222222222222,medium,0.3114009468771986,0.3114009468771986,12,-14.925666666666666,48.40811656002419,2.3895,2,0,10,RANDOM
RANDOM_MGC_9319,6,36,6,6,40.875,40.875,6.8125,6.8125,14.674960916666668,3.830791160669904,7.278499999999999,6.41475,9.11275,-0.86,11.327,0.0,0.0,1.0,1.791759469228055,2.449489742783178,-30.0,-0.2270833333333333,small,9.609633743010535,9.609633743010535,6,6.8125,3.830791160669904,7.278499999999999,0,0,6,RANDOM
RANDOM_MGC_9327,12,144,12,12,49.037000000000006,49.037000000000006,4.086416666666668,4.086416666666668,137.35358107638888,11.719794412718548,8.555499999999999,-3.2880000000000003,11.45375,-19.82,19.142,0.0,0.0,1.0,2.4849066497880004,3.4641016151377544,-30.0,-0.1362138888888889,medium,2.9084483452777485,2.9084483452777485,12,4.086416666666668,11.719794412718548,8.555499999999999,0,0,12,RANDOM
RANDOM_MGC_9320,6,36,6,6,-150.871,-150.871,-25.145166666666668,-25.145166666666668,1291.398448138889,35.93603272676172,-10.6165,-52.91225,4.6785000000000005,-82.561,10.157,0.3333333333333333,0.0,0.6666666666666666,1.791759469228055,2.449489742783178,-30.0,0.8381722222222223,small,0.1350965302777542,0.1350965302777542,6,-25.145166666666668,35.93603272676172,-10.6165,2,0,4,RANDOM
RANDOM_MGC_9321,20,400,20,20,-69.176,-69.176,-3.4588,-3.4588,284.12689996000006,16.856064189483856,0.4979999999999999,-17.27475,10.232,-44.426,22.172,0.0,0.1,0.9,2.995732273553991,4.47213595499958,-30.0,0.1152933333333333,medium,1.5745787214407083,1.5745787214407083,20,-3.4588,16.856064189483856,0.4979999999999999,0,2,18,RANDOM
RANDOM_MGC_9322,20,400,20,20,-142.84,-142.84,-7.142,-7.142,621.6616855,24.93314431635128,4.4675,-14.72375,11.42175,-75.919,13.325,0.1,0.1,0.8,2.995732273553991,4.47213595499958,-30.0,0.2380666666666666,medium,0.9167716558320168,0.9167716558320168,20,-7.142,24.93314431635128,4.4675,2,2,16,RANDOM
RANDOM_MGC_9325,6,36,6,6,76.313,76.313,12.718833333333334,12.718833333333334,1.9736624722222225,1.4048709806321085,13.115,11.86825,13.64625,10.312,14.495,0.0,0.0,1.0,1.791759469228055,2.449489742783178,-30.0,-0.4239611111111111,small,30.407655878913804,30.407655878913804,6,12.718833333333334,1.4048709806321085,13.115,0,0,6,RANDOM
RANDOM_MGC_9326,12,144,12,12,-82.566,-82.566,-6.8805000000000005,-6.8805000000000005,262.3093315833333,16.19596652204904,-5.127,-18.4385,1.912,-36.447,22.12,0.0,0.1666666666666666,0.8333333333333334,2.4849066497880004,3.4641016151377544,-30.0,0.22935,medium,1.427485045028052,1.427485045028052,12,-6.8805000000000005,16.19596652204904,-5.127,0,2,10,RANDOM
RANDOM_MGC_9328,20,400,20,20,-261.57,-261.57,-13.0785,-13.0785,1777.6464283500004,42.16214449420239,1.4235,-11.423,10.3005,-162.354,18.931,0.15,0.05,0.8,2.995732273553991,4.47213595499958,-30.0,0.43595,medium,0.4013434374128393,0.4013434374128393,20,-13.0785,42.16214449420239,1.4235,3,1,16,RANDOM
RANDOM_MGC_9335,12,144,12,12,145.85000000000002,145.85000000000002,12.154166666666669,12.154166666666669,9.020347972222222,3.0033894140158086,12.436,9.85025,13.4995,6.266,17.049,0.0,0.0,1.0,2.4849066497880004,3.4641016151377544,-30.0,-0.4051388888888889,medium,14.035531479849848,14.035531479849848,12,12.154166666666669,3.0033894140158086,12.436,0,0,12,RANDOM
RANDOM_MGC_9329,6,36,6,6,-81.648,-81.648,-13.608,-13.608,644.538623,25.387765222642187,-1.8485,-34.99925,7.156749999999999,-52.066,10.006,0.1666666666666666,0.1666666666666666,0.6666666666666666,1.791759469228055,2.449489742783178,-30.0,0.4535999999999999,small,0.645665337466597,0.645665337466597,6,-13.608,25.387765222642187,-1.8485,1,1,4,RANDOM
RANDOM_MGC_9336,20,400,20,20,112.52100000000004,112.52100000000004,5.626050000000001,5.626050000000001,85.6269601475,9.253483676297268,7.2325,-0.7,12.46125,-14.615,18.047,0.0,0.0,1.0,2.995732273553991,4.47213595499958,-30.0,-0.187535,medium,3.8500148966875978,3.8500148966875978,20,5.626050000000001,9.253483676297268,7.2325,0,0,20,RANDOM
RANDOM_MGC_9330,6,36,6,6,-11.464999999999996,-11.464999999999996,-1.9108333333333327,-1.9108333333333327,396.8503481388888,19.92110308539386,8.418,-4.22025,9.7125,-43.665,13.653,0.0,0.1666666666666666,0.8333333333333334,1.791759469228055,2.449489742783178,-30.0,0.0636944444444444,small,1.410020647263335,1.410020647263335,6,-1.9108333333333327,19.92110308539386,8.418,0,1,5,RANDOM
RANDOM_MGC_9331,20,400,20,20,-51.73899999999999,-51.73899999999999,-2.5869499999999994,-2.5869499999999994,317.1275260475,17.808074742865944,1.839,-10.25275,12.78825,-39.872,26.906,0.0,0.15,0.85,2.995732273553991,4.47213595499958,-30.0,0.0862316666666666,medium,1.5393606774354924,1.5393606774354924,20,-2.5869499999999994,17.808074742865944,1.839,0,3,17,RANDOM
RANDOM_MGC_9332,12,144,12,12,-169.362,-169.362,-14.1135,-14.1135,924.68891075,30.408697945653643,-7.4125,-18.77375,7.6785,-101.962,10.726,0.0833333333333333,0.1666666666666666,0.75,2.4849066497880004,3.4641016151377544,-30.0,0.47045,medium,0.5224327601396258,0.5224327601396258,12,-14.1135,30.408697945653643,-7.4125,1,2,9,RANDOM
RANDOM_MGC_9339,20,400,20,20,-178.942,-178.942,-8.9471,-8.9471,832.72154919,28.856915101756805,0.9815,-11.667,6.98825,-95.661,13.605,0.1,0.05,0.85,2.995732273553991,4.47213595499958,-30.0,0.2982366666666667,medium,0.7295616986695264,0.7295616986695264,20,-8.9471,28.856915101756805,0.9815,2,1,17,RANDOM
RANDOM_MGC_9333,20,400,20,20,-999.163,-999.163,-49.95815,-49.95815,3793.2222066275,61.58914033031717,-40.71,-81.628,4.54875,-240.908,9.403,0.35,0.2,0.45,2.995732273553991,4.47213595499958,-30.0,1.6652716666666667,medium,-0.3240530699561597,-0.3240530699561597,20,-49.95815,61.58914033031717,-40.71,7,4,9,RANDOM
RANDOM_MGC_9334,20,400,20,20,-1210.099,-1210.099,-60.50495,-60.50495,6336.5509831475,79.6024558864078,-22.6865,-105.5505,2.8355,-248.742,18.691,0.45,0.05,0.5,2.995732273553991,4.47213595499958,-30.0,2.0168316666666666,medium,-0.3832161917658717,-0.3832161917658717,20,-60.50495,79.6024558864078,-22.6865,9,1,10,RANDOM
RANDOM_MGC_9337,12,144,12,12,-294.935,-294.935,-24.577916666666667,-24.577916666666667,1548.6155267430556,39.352452614075474,-15.082,-42.974,8.928,-116.426,13.537,0.25,0.1666666666666666,0.5833333333333334,2.4849066497880004,3.4641016151377544,-30.0,0.8192638888888889,medium,0.1377826024341359,0.1377826024341359,12,-24.577916666666667,39.352452614075474,-15.082,3,2,7,RANDOM
RANDOM_MGC_9345,12,144,12,12,-60.49,-60.49,-5.0408333333333335,-5.0408333333333335,273.0892899722223,16.52541345843493,3.7875,-17.822,6.85775,-36.392,16.18,0.0,0.1666666666666666,0.8333333333333334,2.4849066497880004,3.4641016151377544,-30.0,0.1680277777777777,medium,1.5103505113166755,1.5103505113166755,12,-5.0408333333333335,16.52541345843493,3.7875,0,2,10,RANDOM
RANDOM_MGC_9338,6,36,6,6,-27.101,-27.101,-4.5168333333333335,-4.5168333333333335,168.05371247222223,12.963553234828105,-6.092,-14.19225,4.29425,-21.843,16.062,0.0,0.0,1.0,1.791759469228055,2.449489742783178,-30.0,0.1505611111111111,small,1.9657547745631307,1.9657547745631307,6,-4.5168333333333335,12.963553234828105,-6.092,0,0,6,RANDOM
RANDOM_MGC_9340,12,144,12,12,-19.195000000000004,-19.195000000000004,-1.5995833333333336,-1.5995833333333336,138.2991030763889,11.760063906135413,-1.437,-7.5655,8.10825,-28.268,12.133,0.0,0.0833333333333333,0.9166666666666666,2.4849066497880004,3.4641016151377544,-30.0,0.0533194444444444,medium,2.414988293715795,2.414988293715795,12,-1.5995833333333336,11.760063906135413,-1.437,0,1,11,RANDOM
RANDOM_MGC_9341,20,400,20,20,-53.06699999999999,-53.06699999999999,-2.65335,-2.65335,388.4320576275,19.708679753537528,6.264,-14.88025,11.92175,-55.984,19.301,0.05,0.05,0.9,2.995732273553991,4.47213595499958,-30.0,0.0884449999999999,medium,1.387543475360978,1.387543475360978,20,-2.65335,19.708679753537528,6.264,1,1,18,RANDOM
RANDOM_MGC_9342,12,144,12,12,27.556000000000004,27.556000000000004,2.2963333333333336,2.2963333333333336,148.42404305555553,12.182940657146595,5.9115,-4.71125,12.236,-19.871,15.973,0.0,0.0,1.0,2.4849066497880004,3.4641016151377544,-30.0,-0.0765444444444444,medium,2.650947274736013,2.650947274736013,12,2.2963333333333336,12.182940657146595,5.9115,0,0,12,RANDOM
RANDOM_MGC_9343,6,36,6,6,44.422,44.422,7.403666666666666,7.403666666666666,72.61672922222225,8.521545002065192,10.1785,5.21975,12.216,-9.496,17.099,0.0,0.0,1.0,1.791759469228055,2.449489742783178,-30.0,-0.2467888888888888,small,4.389305772322027,4.389305772322027,6,7.403666666666666,8.521545002065192,10.1785,0,0,6,RANDOM
RANDOM_MGC_9350,20,400,20,20,-48.494,-48.494,-2.4247,-2.4247,311.42585271,17.64726190404619,0.8494999999999999,-8.915750000000001,10.95225,-57.702,22.747,0.05,0.05,0.9,2.995732273553991,4.47213595499958,-30.0,0.0808233333333333,medium,1.56258235129822,1.56258235129822,20,-2.4247,17.64726190404619,0.8494999999999999,1,1,18,RANDOM
RANDOM_MGC_9344,20,400,20,20,-35.309,-35.309,-1.76545,-1.76545,400.7791960475,20.01947042375248,6.739000000000001,-11.6015,11.31275,-60.97,19.55,0.05,0.1,0.85,2.995732273553991,4.47213595499958,-30.0,0.0588483333333333,medium,1.4103544900219034,1.4103544900219034,20,-1.76545,20.01947042375248,6.739000000000001,1,2,17,RANDOM
RANDOM_MGC_9346,12,144,12,12,115.595,115.595,9.632916666666668,9.632916666666668,47.86620974305556,6.918541012601975,11.588,8.0755,13.04,-8.625,18.042,0.0,0.0,1.0,2.4849066497880004,3.4641016151377544,-30.0,-0.3210972222222222,medium,5.72850787391101,5.72850787391101,12,9.632916666666668,6.918541012601975,11.588,0,0,12,RANDOM
RANDOM_MGC_9353,6,36,6,6,-21.153,-21.153,-3.5255,-3.5255,127.20325024999998,11.27844183608711,-0.732,-4.9125,3.89025,-26.654,7.84,0.0,0.1666666666666666,0.8333333333333334,1.791759469228055,2.449489742783178,-30.0,0.1175166666666666,small,2.3473543938747605,2.3473543938747605,6,-3.5255,11.27844183608711,-0.732,0,1,5,RANDOM
RANDOM_MGC_9347,20,400,20,20,0.5599999999999934,0.5599999999999934,0.0279999999999996,0.0279999999999996,164.46389829999998,12.824347870359723,2.849,-5.674,9.44275,-34.817,16.902,0.0,0.05,0.95,2.995732273553991,4.47213595499958,-30.0,-0.0009333333333333,medium,2.3414835829120184,2.3414835829120184,20,0.0279999999999996,12.824347870359723,2.849,0,1,19,RANDOM
RANDOM_MGC_9354,12,144,12,12,-86.491,-86.491,-7.207583333333333,-7.207583333333333,281.3059410763889,16.77217758898316,-7.17,-23.88,9.8085,-33.641,14.613,0.0,0.25,0.75,2.4849066497880004,3.4641016151377544,-30.0,0.2402527777777777,medium,1.3589420065309776,1.3589420065309776,12,-7.207583333333333,16.77217758898316,-7.17,0,3,9,RANDOM
RANDOM_MGC_9348,20,400,20,20,5.7740000000000045,5.7740000000000045,0.2887000000000002,0.2887000000000002,183.30441041,13.538995915872048,5.0975,-10.07675,12.5435,-26.572,16.944,0.0,0.05,0.95,2.995732273553991,4.47213595499958,-30.0,-0.0096233333333333,medium,2.237145220236896,2.237145220236896,20,0.2887000000000002,13.538995915872048,5.0975,0,1,19,RANDOM
RANDOM_MGC_9349,12,144,12,12,-119.32,-119.32,-9.943333333333332,-9.943333333333332,1269.041973722222,35.623615393755614,6.4595,-20.5555,11.284,-113.748,15.138,0.0833333333333333,0.0833333333333333,0.8333333333333334,2.4849066497880004,3.4641016151377544,-30.0,0.3314444444444444,medium,0.5630160343069041,0.5630160343069041,12,-9.943333333333332,35.623615393755614,6.4595,1,1,10,RANDOM
RANDOM_MGC_9356,12,144,12,12,-254.858,-254.858,-21.238166666666668,-21.238166666666668,1010.465185972222,31.78781505502104,-12.568,-34.057,2.655,-106.11,8.606,0.0833333333333333,0.25,0.6666666666666666,2.4849066497880004,3.4641016151377544,-30.0,0.7079388888888889,medium,0.2756349663595189,0.2756349663595189,12,-21.238166666666668,31.78781505502104,-12.568,1,3,8,RANDOM
RANDOM_MGC_9357,12,144,12,12,-455.316,-455.316,-37.943000000000005,-37.943000000000005,1336.9309498333332,36.56406637442468,-37.0515,-49.7475,-10.73925,-127.327,4.341,0.25,0.3333333333333333,0.4166666666666667,2.4849066497880004,3.4641016151377544,-30.0,1.2647666666666668,medium,-0.2172351378717511,-0.2172351378717511,12,-37.943000000000005,36.56406637442468,-37.0515,3,4,5,RANDOM
RANDOM_MGC_9351,12,144,12,12,-502.237,-502.237,-41.85308333333333,-41.85308333333333,3882.839190076389,62.31243206677452,-17.73,-83.52525,8.14675,-187.102,20.873,0.3333333333333333,0.0833333333333333,0.5833333333333334,2.4849066497880004,3.4641016151377544,-30.0,1.3951027777777776,medium,-0.1902202006917571,-0.1902202006917571,12,-41.85308333333333,62.31243206677452,-17.73,4,1,7,RANDOM
RANDOM_MGC_9358,6,36,6,6,-11.834999999999996,-11.834999999999996,-1.9725,-1.9725,159.49020658333333,12.62894320928451,-4.914,-8.964,9.066,-20.367,14.948,0.0,0.0,1.0,1.791759469228055,2.449489742783178,-30.0,0.0657499999999999,small,2.219306836330915,2.219306836330915,6,-1.9725,12.62894320928451,-4.914,0,0,6,RANDOM
RANDOM_MGC_9352,6,36,6,6,53.10299999999999,53.10299999999999,8.850499999999998,8.850499999999998,35.46746758333333,5.955456958398183,10.2855,9.0535,12.5015,-3.773,14.422,0.0,0.0,1.0,1.791759469228055,2.449489742783178,-30.0,-0.2950166666666666,small,6.523512850716576,6.523512850716576,6,8.850499999999998,5.955456958398183,10.2855,0,0,6,RANDOM
RANDOM_MGC_9355,12,144,12,12,46.539,46.539,3.87825,3.87825,43.76299768749999,6.6153607375184,4.7605,-1.47975,8.85,-9.363,12.876,0.0,0.0,1.0,2.4849066497880004,3.4641016151377544,-30.0,-0.1292749999999999,medium,5.12114929845967,5.12114929845967,12,3.87825,6.6153607375184,4.7605,0,0,12,RANDOM
RANDOM_MGC_9359,6,36,6,6,-620.1410000000001,-620.1410000000001,-103.35683333333334,-103.35683333333334,4375.816105138889,66.14995166391952,-122.0775,-143.4875,-54.14125,-193.801,-0.065,0.6666666666666666,0.1666666666666666,0.1666666666666666,1.791759469228055,2.449489742783178,-30.0,3.445227777777778,small,-1.108947648307122,-1.108947648307122,6,-103.35683333333334,66.14995166391952,-122.0775,4,1,1,RANDOM
RANDOM_MGC_9360,6,36,6,6,19.432,19.432,3.238666666666667,3.238666666666667,142.16210988888892,11.923175327440628,2.4525,-6.141,9.9735,-12.118,23.17,0.0,0.0,1.0,1.791759469228055,2.449489742783178,-30.0,-0.1079555555555555,small,2.7877361318481526,2.7877361318481526,6,3.238666666666667,11.923175327440628,2.4525,0,0,6,RANDOM
RANDOM_MGC_9361,6,36,6,6,59.537000000000006,59.537000000000006,9.922833333333337,9.922833333333337,37.9534911388889,6.160640481223433,9.1785,6.66375,15.09225,0.092,18.199,0.0,0.0,1.0,1.791759469228055,2.449489742783178,-30.0,-0.3307611111111112,small,6.480305652474159,6.480305652474159,6,9.922833333333337,6.160640481223433,9.1785,0,0,6,RANDOM
RANDOM_MGC_9362,12,144,12,12,-199.061,-199.061,-16.588416666666667,-16.588416666666667,998.0224317430558,31.591493028077288,-5.4925,-12.629,3.12875,-87.666,9.823,0.1666666666666666,0.0,0.8333333333333334,2.4849066497880004,3.4641016151377544,-30.0,0.5529472222222223,medium,0.4245314813520728,0.4245314813520728,12,-16.588416666666667,31.591493028077288,-5.4925,2,0,10,RANDOM
RANDOM_MGC_9363,20,400,20,20,-1.4560000000000048,-1.4560000000000048,-0.0728000000000002,-0.0728000000000002,254.80388906,15.96257776989669,7.8585,-7.03075,9.647,-40.244,16.338,0.0,0.1,0.9,2.995732273553991,4.47213595499958,-30.0,0.0024266666666666,medium,1.874835031747738,1.874835031747738,20,-0.0728000000000002,15.96257776989669,7.8585,0,2,18,RANDOM
RANDOM_MGC_9364,6,36,6,6,-289.125,-289.125,-48.1875,-48.1875,5340.773025583333,73.08059267400158,-12.56,-102.13375,8.976750000000001,-169.184,21.015,0.3333333333333333,0.1666666666666666,0.5,1.791759469228055,2.449489742783178,-30.0,1.60625,small,-0.2488690818522904,-0.2488690818522904,6,-48.1875,73.08059267400158,-12.56,2,1,3,RANDOM
RANDOM_MGC_9365,12,144,12,12,5.843999999999994,5.843999999999994,0.4869999999999995,0.4869999999999995,260.01915866666667,16.12510957068716,8.783000000000001,-5.0555,10.97675,-39.825,15.93,0.0,0.0833333333333333,0.9166666666666666,2.4849066497880004,3.4641016151377544,-30.0,-0.0162333333333333,medium,1.890653819520112,1.890653819520112,12,0.4869999999999995,16.12510957068716,8.783000000000001,0,1,11,RANDOM
RANDOM_MGC_9366,12,144,12,12,77.87200000000001,77.87200000000001,6.489333333333335,6.489333333333335,225.1995743888889,15.006651005100668,11.6975,7.74775,14.05775,-37.223,20.762,0.0,0.0833333333333333,0.9166666666666666,2.4849066497880004,3.4641016151377544,-30.0,-0.2163111111111111,medium,2.431544074752644,2.431544074752644,12,6.489333333333335,15.006651005100668,11.6975,0,1,11,RANDOM
RANDOM_MGC_9583,6,36,6,6,61.30499999999999,61.30499999999999,10.2175,10.2175,81.43557091666666,9.024165940222211,14.1345,11.2025,15.3355,-9.492,16.567,0.0,0.0,1.0,1.791759469228055,2.449489742783178,-30.0,-0.3405833333333333,small,4.456644554899405,4.456644554899405,6,10.2175,9.024165940222211,14.1345,0,0,6,RANDOM
RANDOM_MGC_9367,12,144,12,12,166.089,166.089,13.84075,13.84075,8.687538354166664,2.9474630369466324,12.9195,11.4835,15.873,10.493,20.008,0.0,0.0,1.0,2.4849066497880004,3.4641016151377544,-30.0,-0.4613583333333333,medium,14.87406269407062,14.87406269407062,12,13.84075,2.9474630369466324,12.9195,0,0,12,RANDOM
RANDOM_MGC_9368,12,144,12,12,-101.663,-101.663,-8.471916666666667,-8.471916666666667,850.1554719097221,29.157425673569367,-0.3695,-10.9085,5.08,-96.508,18.772,0.0833333333333333,0.0833333333333333,0.8333333333333334,2.4849066497880004,3.4641016151377544,-30.0,0.2823972222222222,medium,0.7383396454251487,0.7383396454251487,12,-8.471916666666667,29.157425673569367,-0.3695,1,1,10,RANDOM
RANDOM_MGC_9369,20,400,20,20,-49.39099999999999,-49.39099999999999,-2.4695499999999995,-2.4695499999999995,156.5362189475,12.511443519734245,-0.9975,-5.8525,6.0360000000000005,-30.037,16.073,0.0,0.1,0.9,2.995732273553991,4.47213595499958,-30.0,0.0823183333333333,medium,2.2004215546013013,2.2004215546013013,20,-2.4695499999999995,12.511443519734245,-0.9975,0,2,18,RANDOM
